name,category,rating,review,link,add,hour,tel
하동관 국회의사당역직영점,곰탕,3.2,50,https://place.map.kakao.com/22211975,서울 영등포구 은행로 3 삼희익스콘벤처타워 1층,,02-785-9292
쓰리버즈 IFC점,카페,2.8,65,https://place.map.kakao.com/153151026,서울 영등포구 국제금융로 10 THREE IFC 1층,,02-6137-3031
카페진정성 여의도점,카페,3.3,90,https://place.map.kakao.com/1365174522,서울 영등포구 국제금융로8길 31 SK증권빌딩 1층,,02-6484-5133
긴자,일식집,2.9,43,https://place.map.kakao.com/8213572,서울 영등포구 국제금융로2길 36,,02-785-4200
고반식당 여의도점,"육류,고기",2.8,97,https://place.map.kakao.com/1601416820,서울 영등포구 여의대방로67길 21,,02-782-8886
폴앤폴리나 여의도점,"제과,베이커리",4.5,58,https://place.map.kakao.com/17079438,서울 영등포구 의사당대로 108 아일렉스상가 1층,,02-761-1966
야마야 여의도점,퓨전일식,3.3,67,https://place.map.kakao.com/24856698,서울 영등포구 여의대로 66 KTB 투자증권빌딩 별관 2층,,02-3775-0032
하동관 여의도역점,곰탕,3.9,27,https://place.map.kakao.com/1601062118,서울 영등포구 여의나루로 50 한국교직원공제회관 지하1층,,02-761-5656
민소한우 여의도본점,"육류,고기",3.4,25,https://place.map.kakao.com/12539001,서울 영등포구 국제금융로2길 37 S트레뉴 지하 1층,,02-780-3365
교대이층집 여의도점,삼겹살,4.6,79,https://place.map.kakao.com/1693870533,서울 영등포구 국제금융로8길 27-8 NH농협캐피탈빌딩 2층,,02-6124-7892
10G,디저트카페,3.9,54,https://place.map.kakao.com/1299056686,서울 영등포구 국제금융로 10 1층,,02-6137-7788
호텔올라 KBS본관점,이탈리안,3.2,41,https://place.map.kakao.com/8017600,서울 영등포구 의사당대로 38 아일랜드파크 1층,,02-2090-7220
진진만두 여의도점,한식,3.9,52,https://place.map.kakao.com/21534557,서울 영등포구 국제금융로8길 34 오륜빌딩 3층 304호,,02-780-7867
판다익스프레스 IFC몰점,중식,3.3,91,https://place.map.kakao.com/1741871465,서울 영등포구 국제금융로 10 지하3층,,02-6137-5080
세광양대창 여의도점,"곱창,막창",4.2,63,https://place.map.kakao.com/433865754,서울 영등포구 여의대방로65길 24,,02-782-9774
하얀과자점,디저트카페,3.0,81,https://place.map.kakao.com/738333401,서울 영등포구 국제금융로8길 19 중앙빌딩 1층 120호,,070-8844-0326
오복수산 여의도점,일식,3.9,132,https://place.map.kakao.com/832578899,서울 영등포구 국제금융로2길 17 씨티플라자 3층,,02-780-9923
차이나플레인 여의도점,중화요리,3.8,101,https://place.map.kakao.com/19697033,서울 영등포구 국회대로76길 16 켄싱턴호텔 별관 C동 2층,,02-784-7877
예성가든,샤브샤브,3.3,109,https://place.map.kakao.com/10636351,서울 영등포구 국제금융로6길 38 한국화재보험협회빌딩 지하1층,,02-785-4355
영원식당,수제비,2.7,97,https://place.map.kakao.com/13289961,서울 영등포구 여의나루로 117,,02-784-1866
여의도켄싱턴호텔 브로드웨이,뷔페,3.9,105,https://place.map.kakao.com/7859006,서울 영등포구 국회대로76길 16,,02-6670-7260
생어거스틴 여의도점,동남아음식,3.6,48,https://place.map.kakao.com/19567897,서울 영등포구 국제금융로2길 37 에스트레뉴 2층,,02-769-1680
닥터로빈 여의도부국점,양식,4.4,39,https://place.map.kakao.com/1614730262,서울 영등포구 국제금융로6길 17 부국증권빌딩 1층,,02-761-3144
투뿔등심 여의도점,"육류,고기",3.4,21,https://place.map.kakao.com/597031844,서울 영등포구 국제금융로2길 24 BNK증권빌딩 지하1층,,02-2088-3041
삿뽀로블랙 IFC점,일식집,2.9,15,https://place.map.kakao.com/534869450,서울 영등포구 국제금융로 10 콘래드호텔 지하1층 101호,,02-6137-3060
사대부집 곳간,한식,3.1,102,https://place.map.kakao.com/27353254,서울 영등포구 여의대로 24 전경련회관 50층,,02-2055-4441
해담채 서여의도점,"해물,생선",2.5,41,https://place.map.kakao.com/1671487737,서울 영등포구 은행로 30 중소기업중앙회 1층,,02-761-4997
진진만두 여의도점,한식,3.9,52,https://place.map.kakao.com/21534557,서울 영등포구 국제금융로8길 34 오륜빌딩 3층 304호,월~금 12:00 ~ 22:00,02-780-7867
판다익스프레스 IFC몰점,중식,3.3,91,https://place.map.kakao.com/1741871465,서울 영등포구 국제금융로 10 지하3층,영업시간 월~금 10:40 ~ 20:20,02-6137-5080
세광양대창 여의도점,"곱창,막창",4.2,63,https://place.map.kakao.com/433865754,서울 영등포구 여의대방로65길 24,월~금 12:00 ~ 22:30,02-782-9774
하얀과자점,디저트카페,3.0,81,https://place.map.kakao.com/738333401,서울 영등포구 국제금융로8길 19 중앙빌딩 1층 120호,영업시간 월~금 07:30 ~ 21:00,070-8844-0326
오복수산 여의도점,일식,3.9,132,https://place.map.kakao.com/832578899,서울 영등포구 국제금융로2길 17 씨티플라자 3층,월~금 11:00 ~ 21:30 · 브레이크타임 매일 15:00 ~ 17:00,02-780-9923
차이나플레인 여의도점,중화요리,3.8,101,https://place.map.kakao.com/19697033,서울 영등포구 국회대로76길 16 켄싱턴호텔 별관 C동 2층,월~금 11:30 ~ 22:00 · 브레이크타임 매일 15:00 ~ 17:00,02-784-7877
예성가든,샤브샤브,3.3,109,https://place.map.kakao.com/10636351,서울 영등포구 국제금융로6길 38 한국화재보험협회빌딩 지하1층,월~토 10:00 ~ 22:00,02-785-4355
영원식당,수제비,2.7,97,https://place.map.kakao.com/13289961,서울 영등포구 여의나루로 117,매일 11:00 ~ 22:00,02-784-1866
여의도켄싱턴호텔 브로드웨이,뷔페,3.9,105,https://place.map.kakao.com/7859006,서울 영등포구 국회대로76길 16,매일 07:00 ~ 21:30 · 브레이크타임1 월~금 09:30 ~ 11:30 · 브레이크타임2 월~금 14:30 ~ 18:00,02-6670-7260
생어거스틴 여의도점,동남아음식,3.6,48,https://place.map.kakao.com/19567897,서울 영등포구 국제금융로2길 37 에스트레뉴 2층,매일 11:30 ~ 22:00 · 브레이크타임 월~금 15:00 ~ 17:00,02-769-1680
닥터로빈 여의도부국점,양식,4.4,39,https://place.map.kakao.com/1614730262,서울 영등포구 국제금융로6길 17 부국증권빌딩 1층,영업시간 월~금 11:00 ~ 21:00 · 브레이크타임 매일 15:00 ~ 17:00,02-761-3144
투뿔등심 여의도점,"육류,고기",3.4,21,https://place.map.kakao.com/597031844,서울 영등포구 국제금융로2길 24 BNK증권빌딩 지하1층,월~금 11:00 ~ 22:00 · 브레이크타임 월~금 15:00 ~ 17:00,02-2088-3041
삿뽀로블랙 IFC점,일식집,2.9,15,https://place.map.kakao.com/534869450,서울 영등포구 국제금융로 10 콘래드호텔 지하1층 101호,매일 11:30 ~ 22:00,02-6137-3060
사대부집 곳간,한식,3.1,102,https://place.map.kakao.com/27353254,서울 영등포구 여의대로 24 전경련회관 50층,월~금 11:30 ~ 21:30 · 브레이크타임 매일 15:00 ~ 17:00,02-2055-4441
해담채 서여의도점,"해물,생선",2.5,41,https://place.map.kakao.com/1671487737,서울 영등포구 은행로 30 중소기업중앙회 1층,월~금 11:30 ~ 22:00 · 브레이크타임1 월~금 14:30 ~ 17:30,02-761-4997
스타벅스 여의도점,커피전문점,3.4,6,https://place.map.kakao.com/8438452,서울 영등포구 국제금융로2길 28,영업시간 월~금 06:30 ~ 21:00,1522-3232
매드포갈릭 여의도점,패밀리레스토랑,2.1,47,https://place.map.kakao.com/1226061040,서울 영등포구 국제금융로2길 28 지하 1층,영업시간 매일 11:30 ~ 21:00,02-783-5296
홍보석,중화요리,3.2,28,https://place.map.kakao.com/10970108,서울 영등포구 의사당대로 108 아일렉스 5층,매일 11:00 ~ 22:00,02-783-6622
맥도날드 여의도점,패스트푸드,2.8,11,https://place.map.kakao.com/18285093,서울 영등포구 국제금융로 10 IFC몰 B326호,매일 07:00 ~ 22:00,070-7017-1460
브로트아트,"제과,베이커리",4.1,75,https://place.map.kakao.com/315801190,서울 영등포구 국제금융로7길 3 1층,영업시간 월~금 07:30 ~ 21:00,02-785-0466
와인주막차차 여의도점,와인바,3.5,94,https://place.map.kakao.com/975882807,서울 영등포구 국제금융로2길 37 에스트레뉴 2층 203호,월~금 11:00 ~ 01:00,02-786-3378
올라 여의도파크센터점,양식,4.0,57,https://place.map.kakao.com/12534644,서울 영등포구 여의대로 8 지하 1층,매일 11:30 ~ 22:30 · 브레이크타임 월~금 14:30 ~ 17:30,02-2070-7220
화담,일식,5.0,75,https://place.map.kakao.com/171248151,서울 영등포구 국회대로 800 여의도파라곤 지하1층,매일 11:15 ~ 23:00 · 브레이크타임 매일 14:30 ~ 17:15,02-6166-3355
테이스팅룸 IFC몰점,이탈리안,3.6,172,https://place.map.kakao.com/1300764967,서울 영등포구 국제금융로 10 B3층 309호,매일 10:00 ~ 22:00,02-6137-5654
삼거리푸줏간 IFC점,"육류,고기",2.8,30,https://place.map.kakao.com/658025674,서울 영등포구 국제금융로 10 THREE IFC 1층,매일 11:00 ~ 22:00,02-6137-3034
노조미,일식집,2.5,44,https://place.map.kakao.com/12678732,서울 영등포구 은행로 3 삼희익스콘벤처타워 지하 113호,매일 11:00 ~ 22:00 · 브레이크타임 매일 14:30 ~ 17:00,
스타벅스 여의도IFC점,커피전문점,3.3,22,https://place.map.kakao.com/18691075,서울 영등포구 국제금융로 10 1층,영업시간 월~금 06:30 ~ 21:00,1522-3232
뚝심한우 여의도점,"육류,고기",2.6,15,https://place.map.kakao.com/20125157,서울 영등포구 국제금융로6길 26 한국노총회관 2층,월~금 10:30 ~ 22:00 · 브레이크타임 월~금 15:00 ~ 17:30,02-6277-2800
폴바셋 여의도점,커피전문점,3.6,17,https://place.map.kakao.com/18533636,서울 영등포구 여의대로 66 KTB투자증권빌딩 B동 1층,월~금 07:00 ~ 22:00,02-3775-0098
영의정,한정식,2.0,93,https://place.map.kakao.com/12733426,서울 영등포구 국제금융로 72,월~금 11:30 ~ 22:00,02-761-0236
버티고,와인바,3.0,26,https://place.map.kakao.com/549448978,서울 영등포구 국제금융로 10 콘래드 서울 9층,,02-6137-7766
마초갈비,갈비,2.2,105,https://place.map.kakao.com/300278768,서울 영등포구 의사당대로 38 더샵아일랜드파크 101동 105호,,02-783-0903
삼육공 여의도케이타워점,"육류,고기",3.8,166,https://place.map.kakao.com/1367016499,서울 영등포구 국제금융로8길 31 지하 2층,,
고봉삼계탕 KBS별관점,삼계탕,4.0,42,https://place.map.kakao.com/1526506602,서울 영등포구 여의대방로65길 13,,02-782-7772
고봉삼계탕,삼계탕,3.6,103,https://place.map.kakao.com/26591162,서울 영등포구 국회대로72길 5,,02-785-3877
홀리차우 여의도점,퓨전중식,3.6,29,https://place.map.kakao.com/17710707,서울 영등포구 국제금융로2길 24 BNK금융타워 지하1층,,02-786-3333
진진,한식,4.1,25,https://place.map.kakao.com/14650000,서울 영등포구 국회대로72길 11 1층,,02-761-5454
홍설,카페,4.5,29,https://place.map.kakao.com/23753282,서울 영등포구 의사당대로1길 25,,02-786-1400
모도우 여의도점,"육류,고기",4.1,101,https://place.map.kakao.com/1508081407,서울 영등포구 국제금융로2길 32 여의도파이낸스타워 4층,,02-6082-8324
오늘은즉떡,떡볶이,4.3,37,https://place.map.kakao.com/1506096986,서울 영등포구 여의나루로 71,,
패트릭스와플 2호점,디저트카페,3.7,55,https://place.map.kakao.com/455118989,서울 영등포구 의사당대로 108 아일렉스상가 지하1층 06호,,02-782-8896
아그라 여의도점,인도음식,3.0,67,https://place.map.kakao.com/1518800242,서울 영등포구 국제금융로2길 24 BNK금융타워 2층,,0507-1330-8079
경천애인2237 여의도점,"육류,고기",4.3,34,https://place.map.kakao.com/1119649940,서울 영등포구 국제금융로8길 31 SK증권빌딩 지하2층 B203호,,02-6196-2237
미도인 파이낸스여의도점,양식,4.2,125,https://place.map.kakao.com/453596881,"서울 영등포구 국제금융로2길 32 2층 202호, 203호",,
후라토식당 여의도직영점,일식,3.9,90,https://place.map.kakao.com/1776958573,서울 영등포구 국제금융로2길 32 파이낸스타워 3층,,02-780-7090
블루보틀 여의도카페,커피전문점,2.5,182,https://place.map.kakao.com/1796590737,서울 영등포구 여의대로 108 5층,영업시간 매일 10:30 ~ 21:00,02-6212-6998
타마스시,"초밥,롤",2.0,286,https://place.map.kakao.com/13098122,서울 영등포구 은행로 30,매일 11:30 ~ 22:30,02-785-1634
더스테이크하우스 여의도IFC점,"스테이크,립",3.4,51,https://place.map.kakao.com/18118713,서울 영등포구 국제금융로 10 IFC몰 L3층 309호,매일 11:00 ~ 22:00,02-6137-5070
투썸플레이스 여의도점,커피전문점,2.6,20,https://place.map.kakao.com/8115422,"서울 영등포구 의사당대로 108 아일렉스상가 1,2층","월,화,수,목,일 07:00 ~ 24:00",02-782-2332
차이나플레인 여의도전경련점,중화요리,3.0,100,https://place.map.kakao.com/26131520,서울 영등포구 여의대로 24 전경련회관 타워동 지하 1층,월~금 11:30 ~ 22:00 · 브레이크타임 매일 14:30 ~ 17:00,02-2055-4500
뉴오리진 IFC몰점,카페,4.1,153,https://place.map.kakao.com/1248158651,서울 영등포구 국제금융로 10 IFC몰 L1,매일 10:00 ~ 22:00,02-6204-6527
대원앤대원 여의도본점,일본식주점,3.7,43,https://place.map.kakao.com/17180659,서울 영등포구 국제금융로8길 34 오륜빌딩 2층 201-4호,월~금 11:00 ~ 24:00,02-784-0879
평래옥,냉면,2.6,15,https://place.map.kakao.com/497010494,서울 영등포구 국제금융로2길 24 BNK금융타워 2층,,02-780-5006
마루,한식,4.4,11,https://place.map.kakao.com/27184809,서울 영등포구 국제금융로7길 15 여의쇼핑센터 1층,매일 11:00 ~ 22:00,02-785-9955
완백부대찌개 여의도식객촌점,"찌개,전골",3.1,66,https://place.map.kakao.com/1567081565,서울 영등포구 국제금융로2길 17 씨티플라자 2층,매일 11:00 ~ 21:30,02-783-5397
고반식당 서여의도점,"육류,고기",3.7,90,https://place.map.kakao.com/497205045,서울 영등포구 의사당대로 26 더하우스소호 지하1층,월~금 11:30 ~ 22:00,02-786-0092
신복촌,"해물,생선",4.0,10,https://place.map.kakao.com/12725316,"서울 영등포구 국제금융로8길 19 중앙빌딩 2층 215,216호",월~금 11:00 ~ 22:00,02-706-2500
은행골 여의도점,"초밥,롤",3.6,33,https://place.map.kakao.com/70500615,서울 영등포구 국제금융로8길 19 1층 108호,매일 11:00 ~ 22:00,02-784-4988
대동문,한식,3.6,31,https://place.map.kakao.com/8286761,서울 영등포구 국제금융로6길 30 백상빌딩 2층,월~금 10:00 ~ 22:00,02-782-1780
파리크라상 여의도점,"제과,베이커리",3.4,24,https://place.map.kakao.com/10901585,서울 영등포구 여의나루로4길 18 여의동빌딩 1층,매일 07:00 ~ 23:00,02-783-0009
제일제면소 여의도IFC점,국수,2.4,106,https://place.map.kakao.com/18369973,서울 영등포구 국제금융로 10 IFC몰 지하3층 309호,,02-6137-5280
서궁,중화요리,3.4,83,https://place.map.kakao.com/10500536,서울 영등포구 국제금융로 86 롯데캐슬아이비 지하 1층,,02-780-7548
스시아라타,"초밥,롤",3.7,109,https://place.map.kakao.com/1590303732,서울 영등포구 국제금융로8길 16 지하1층,,02-2636-9417
천지명,"육류,고기",3.8,24,https://place.map.kakao.com/23255692,서울 영등포구 은행로 3 익스콘벤처타워 2층,,02-780-8001
돈블랑 여의도점,"육류,고기",3.1,35,https://place.map.kakao.com/1809427699,서울 영등포구 여의대방로67길 11 잡지회관 2층,,02-784-9293
오목집 여의도점,"족발,보쌈",3.8,61,https://place.map.kakao.com/247760194,서울 영등포구 여의대방로65길 24 호성빌딩 2층,,02-785-9774
신동양반점,중화요리,3.4,26,https://place.map.kakao.com/8435069,서울 영등포구 여의나루로 42 여의도종합상가 5층,,02-782-1754
더미 여의도점,"육류,고기",3.7,27,https://place.map.kakao.com/612735505,서울 영등포구 국제금융로2길 28 KB금융타워 지하1층,,02-782-4441
37그릴&바,양식,2.6,54,https://place.map.kakao.com/21536589,서울 영등포구 국제금융로 10 콘래드서울 37층,,02-6137-7110
민소 서여의도점,"육류,고기",3.6,10,https://place.map.kakao.com/21224540,서울 영등포구 국회대로68길 17,,02-786-3365
라무진 여의도점,"육류,고기",3.9,26,https://place.map.kakao.com/1440942888,서울 영등포구 여의대방로65길 17 서린빌딩 2층 201~204호,,02-785-5155
쿠마,일본식주점,3.4,21,https://place.map.kakao.com/21720476,서울 영등포구 여의대방로69길 7,,02-2645-7222
황소갈비,"육류,고기",3.9,41,https://place.map.kakao.com/1222694695,서울 영등포구 여의나루로 42 여의도종합상가 3층 311~314호,,02-786-6555
이도맨숀,"육류,고기",2.6,43,https://place.map.kakao.com/368818293,서울 영등포구 국회대로 794 1층,,
경복궁블랙 여의도IFC점,한정식,3.8,33,https://place.map.kakao.com/1509507888,서울 영등포구 국제금융로 10 콘래드서울호텔 지하1층,,02-6137-3050
청수,냉면,2.9,101,https://place.map.kakao.com/20746105,서울 영등포구 국제금융로 112,,02-784-1559
더플레이스 여의도IFC점,이탈리안,2.6,85,https://place.map.kakao.com/1368070778,서울 영등포구 국제금융로 10 IFC몰 L1층,,02-6137-5570
별미볶음점,"해물,생선",4.2,122,https://place.map.kakao.com/21332962,서울 영등포구 국제금융로6길 33 여의도백화점 지하1층 8호,,02-761-8188
콘타이,태국음식,2.4,83,https://place.map.kakao.com/140845310,서울 영등포구 국제금융로 10,,
일마지오 여의도점,이탈리안,3.4,52,https://place.map.kakao.com/15289989,"서울 영등포구 국제금융로8길 19 중앙빌딩 211, 217호",,02-761-2323
동해도 본점,"초밥,롤",2.3,104,https://place.map.kakao.com/26602766,서울 영등포구 은행로 25 안원빌딩 지하 1층,,02-761-6350
이즈미,일식,3.4,16,https://place.map.kakao.com/8486907,서울 영등포구 국회대로72길 4,,02-761-1300
커피기업 여의도점,카페,4.6,17,https://place.map.kakao.com/1613737017,서울 영등포구 은행로 29 정우빌딩 1층 13호,,02-786-5671
이와타,일본식라면,4.3,51,https://place.map.kakao.com/857970676,서울 영등포구 국제금융로6길 33 맨하탄빌딩 지하 1층 42호,,02-782-4806
플러피,이탈리안,4.0,32,https://place.map.kakao.com/468234564,서울 영등포구 국제금융로8길 31 SK증권빌딩 지하 1층,,02-6484-5970
사위식당 여의도점,"찌개,전골",4.2,38,https://place.map.kakao.com/1605621986,서울 영등포구 국제금융로2길 32 2층,,02-2070-3857
나니,술집,3.4,22,https://place.map.kakao.com/19975163,서울 영등포구 국제금융로2길 37,,
매머드커피 여의도S점,커피전문점,3.4,6,https://place.map.kakao.com/42328890,서울 영등포구 국제금융로2길 37 에스트레뉴 1층 107호,,070-8849-4096
한암동 여의도점,한식,5.0,189,https://place.map.kakao.com/1517959102,서울 영등포구 국제금융로2길 32 파이낸스타워 4층 401호,,02-6747-8324
민소한우 금융로점,"육류,고기",3.5,11,https://place.map.kakao.com/1140969401,서울 영등포구 국제금융로6길 26 한국노총빌딩 지하1층,,02-6277-2085
청수,냉면,2.9,101,https://place.map.kakao.com/20746105,서울 영등포구 국제금융로 112,영업시간 매일 11:00 ~ 21:00,02-784-1559
더플레이스 여의도IFC점,이탈리안,2.6,85,https://place.map.kakao.com/1368070778,서울 영등포구 국제금융로 10 IFC몰 L1층,매일 10:30 ~ 22:00,02-6137-5570
별미볶음점,"해물,생선",4.2,122,https://place.map.kakao.com/21332962,서울 영등포구 국제금융로6길 33 여의도백화점 지하1층 8호,영업시간 월~금 11:20 ~ 20:30 · 브레이크타임 월~금 15:00 ~ 17:00,02-761-8188
콘타이,태국음식,2.4,83,https://place.map.kakao.com/140845310,서울 영등포구 국제금융로 10,매일 10:30 ~ 22:00,
일마지오 여의도점,이탈리안,3.4,52,https://place.map.kakao.com/15289989,"서울 영등포구 국제금융로8길 19 중앙빌딩 211, 217호",월~금 11:30 ~ 21:30,02-761-2323
동해도 본점,"초밥,롤",2.3,104,https://place.map.kakao.com/26602766,서울 영등포구 은행로 25 안원빌딩 지하 1층,매일 11:30 ~ 22:00 · 브레이크타임 월~금 15:00 ~ 17:00,02-761-6350
이즈미,일식,3.4,16,https://place.map.kakao.com/8486907,서울 영등포구 국회대로72길 4,월~토 10:30 ~ 22:00,02-761-1300
커피기업 여의도점,카페,4.6,17,https://place.map.kakao.com/1613737017,서울 영등포구 은행로 29 정우빌딩 1층 13호,영업시간 월~금 07:00 ~ 17:00,02-786-5671
이와타,일본식라면,4.3,51,https://place.map.kakao.com/857970676,서울 영등포구 국제금융로6길 33 맨하탄빌딩 지하 1층 42호,,02-782-4806
플러피,이탈리안,4.0,32,https://place.map.kakao.com/468234564,서울 영등포구 국제금융로8길 31 SK증권빌딩 지하 1층,매일 11:00 ~ 22:00 · 브레이크타임 매일 15:00 ~ 17:30,02-6484-5970
사위식당 여의도점,"찌개,전골",4.2,38,https://place.map.kakao.com/1605621986,서울 영등포구 국제금융로2길 32 2층,월~금 11:00 ~ 21:30 · 브레이크타임 월~금 15:00 ~ 17:00,02-2070-3857
나니,술집,3.4,22,https://place.map.kakao.com/19975163,서울 영등포구 국제금융로2길 37,월~금 17:00 ~ 02:00,
매머드커피 여의도S점,커피전문점,3.4,6,https://place.map.kakao.com/42328890,서울 영등포구 국제금융로2길 37 에스트레뉴 1층 107호,월~금 06:00 ~ 22:00,070-8849-4096
한암동 여의도점,한식,5.0,189,https://place.map.kakao.com/1517959102,서울 영등포구 국제금융로2길 32 파이낸스타워 4층 401호,월~금 11:00 ~ 23:00 · 브레이크타임2 월~금 15:00 ~ 17:00,02-6747-8324
민소한우 금융로점,"육류,고기",3.5,11,https://place.map.kakao.com/1140969401,서울 영등포구 국제금융로6길 26 한국노총빌딩 지하1층,월~금 11:00 ~ 23:00 · 브레이크타임 월~금 14:30 ~ 17:00,02-6277-2085
신승반점 여의도점,중식,2.8,18,https://place.map.kakao.com/1705785545,서울 영등포구 국제금융로2길 32 3층,영업시간 매일 10:30 ~ 21:00,02-782-1888
엘리스파이,"제과,베이커리",3.2,47,https://place.map.kakao.com/9906320,서울 영등포구 국제금융로 78 홍우빌딩 1층,매일 09:00 ~ 22:30,02-784-8243
올리버브라운 여의도점,카페,3.5,9,https://place.map.kakao.com/27578962,서울 영등포구 여의나루로 71 동화빌딩 1층,월~금 07:30 ~ 22:00,02-780-2512
카페오가닉 여의도본점,커피전문점,3.9,26,https://place.map.kakao.com/12772378,서울 영등포구 은행로 37 기계회관 본관 1층,영업시간 월~금 08:00 ~ 21:00,02-785-4330
대방골,한정식,2.1,15,https://place.map.kakao.com/8309073,서울 영등포구 국회대로 800 진미파라곤 지하1층 114~125호,,02-783-4999
선주후면 어만두,냉면,3.9,45,https://place.map.kakao.com/1048672020,서울 영등포구 국제금융로2길 37 스퀘어가든 지하1층,영업시간 월~금 11:00 ~ 21:00,02-782-1820
에덴식당 여의도점,한정식,4.3,11,https://place.map.kakao.com/500850275,서울 영등포구 의사당대로 127 롯데캐슬 엠파이어 지하 1층,영업시간 매일 11:00 ~ 21:00 · 브레이크타임 월~금 15:00 ~ 17:00,02-786-3119
스윗밸런스 여의도테라스원점,양식,3.2,36,https://place.map.kakao.com/449280285,서울 영등포구 국제금융로2길 25 테라스원 1층,월~금 10:00 ~ 21:30,02-780-6427
빌리엔젤 여의도IFC몰점,디저트카페,3.5,10,https://place.map.kakao.com/1949859307,서울 영등포구 국제금융로 10 IFC Streetshop S15호 지하 2층,월~금 07:30 ~ 22:00,02-6137-5780
브레드05 여의도점,"제과,베이커리",4.2,8,https://place.map.kakao.com/11055776,서울 영등포구 국제금융로7길 22,,02-782-3433
장미의집,한식,1.8,23,https://place.map.kakao.com/11165764,서울 영등포구 국제금융로7길 32 2층,월~토 11:00 ~ 21:30 · 브레이크타임 월~토 14:00 ~ 16:00,02-782-2500
써브웨이 여의도화재보험점,샌드위치,2.8,14,https://place.map.kakao.com/694091049,서울 영등포구 국제금융로6길 38,월~금 08:00 ~ 23:00,02-6951-1118
동우황태북어국,"해물,생선",3.7,10,https://place.map.kakao.com/13287594,서울 영등포구 여의대로 56,영업시간 매일 06:00 ~ 15:00,02-6290-8888
온더보더 여의도IFC점,"멕시칸,브라질",3.4,183,https://place.map.kakao.com/18159889,서울 영등포구 국제금융로 10 IFC몰 지하 3층 311호,매일 11:00 ~ 22:00,02-6137-5682
외백,일식,4.3,58,https://place.map.kakao.com/18763787,서울 영등포구 국회대로72길 17 3층,매일 10:00 ~ 22:00,02-780-5393
신승반점 여의도점,중식,2.8,18,https://place.map.kakao.com/1705785545,서울 영등포구 국제금융로2길 32 3층,영업시간 매일 10:30 ~ 21:00,02-782-1888
엘리스파이,"제과,베이커리",3.2,47,https://place.map.kakao.com/9906320,서울 영등포구 국제금융로 78 홍우빌딩 1층,매일 09:00 ~ 22:30,02-784-8243
올리버브라운 여의도점,카페,3.5,9,https://place.map.kakao.com/27578962,서울 영등포구 여의나루로 71 동화빌딩 1층,월~금 07:30 ~ 22:00,02-780-2512
카페오가닉 여의도본점,커피전문점,3.9,26,https://place.map.kakao.com/12772378,서울 영등포구 은행로 37 기계회관 본관 1층,영업시간 월~금 08:00 ~ 21:00,02-785-4330
대방골,한정식,2.1,15,https://place.map.kakao.com/8309073,서울 영등포구 국회대로 800 진미파라곤 지하1층 114~125호,,02-783-4999
