name,category,rating,review,link,add,hour,tel
탕화쿵푸마라탕 대학로점,중화요리,4.3,77,https://place.map.kakao.com/1786710777,서울 종로구 창경궁로 258-15 2층,,02-765-0725
역전할머니맥주 서울대학로점,"호프,요리주점",4.8,40,https://place.map.kakao.com/746806299,서울 종로구 대명1길 10,,010-5937-3582
도도야,일식집,3.9,47,https://place.map.kakao.com/10314219,서울 종로구 동숭길 39,,02-741-5959
미분당 대학로점,베트남음식,3.4,41,https://place.map.kakao.com/50159054,서울 종로구 창경궁로 234 1층,,02-743-8588
진아춘,중화요리,2.3,7,https://place.map.kakao.com/13627376,서울 종로구 대명1길 18,,02-765-5688
까페몽스,카페,4.0,97,https://place.map.kakao.com/19306135,서울 종로구 대학로11길 16,매일 10:30 ~ 22:00,02-765-7662
혼가츠 대학로점,"돈까스,우동",3.6,145,https://place.map.kakao.com/2025519575,서울 종로구 대명길 24 지하1층,매일 11:30 ~ 21:30,02-745-1800
혜화시장,실내포장마차,4.2,55,https://place.map.kakao.com/1570875666,서울 종로구 창경궁로34길 24-6 2층,월~토 18:00 ~ 03:00,010-5026-4155
해로커피,커피전문점,4.4,128,https://place.map.kakao.com/2072595213,서울 성북구 성북로 19-3 1층,매일 11:00 ~ 22:00,02-6012-9871
낙원테산도 혜화점,퓨전일식,2.7,249,https://place.map.kakao.com/1783377814,서울 종로구 대학로11길 43 1층,매일 11:00 ~ 22:00 · 브레이크타임 매일 15:30 ~ 17:00,02-745-1540
고부기 대학로본점,"멕시칸,브라질",4.4,73,https://place.map.kakao.com/864100804,서울 종로구 동숭길 76 1층,"월,수,목,금,토,일 11:00 ~ 23:00 · 브레이크타임 월,수,목,금 15:00 ~ 17:00",070-7575-0578
일월일일,카페,4.4,114,https://place.map.kakao.com/1877004477,서울 종로구 창경궁로 231 2층,화~일 12:00 ~ 22:00,
홍대개미 대학로점,퓨전일식,2.9,49,https://place.map.kakao.com/1329940584,서울 종로구 대학로10길 20 2층,매일 11:30 ~ 21:30,02-765-8398
솔나무길된장예술,한식,2.9,23,https://place.map.kakao.com/13092178,서울 종로구 대학로11길 9-2 1층,매일 11:00 ~ 22:00,02-741-4516
미도인 대학로,일식,4.1,112,https://place.map.kakao.com/821705464,서울 종로구 대학로9길 32 1층,,
타스카페,카페,4.4,35,https://place.map.kakao.com/1008989718,서울 종로구 동숭길 117,매일 11:00 ~ 23:00,02-766-9953
브라운에비뉴,카페,4.1,66,https://place.map.kakao.com/295738267,서울 종로구 혜화로3길 5 명륜주상복합아파트 301동 1층 112호,영업시간 월~금 10:00 ~ 21:00,02-762-8334
낫컴플리트,카페,4.1,110,https://place.map.kakao.com/2015397398,서울 종로구 성균관로 12-5 2층,월~토 12:00 ~ 22:00,02-747-3290
하이제씨,디저트카페,4.0,41,https://place.map.kakao.com/2010061249,서울 종로구 동숭1길 12 1층,영업시간 화~일 12:00 ~ 21:00,02-745-2468
창화당 대학로점,분식,3.6,105,https://place.map.kakao.com/460492777,서울 종로구 창경궁로26길 39 1층,영업시간 매일 11:30 ~ 21:00,070-7755-0908
미어캣파크 혜화점,테마카페,3.3,71,https://place.map.kakao.com/1616152867,서울 종로구 대학로10길 12 6층,,02-762-7201
또오리,오리,4.4,51,https://place.map.kakao.com/9744554,서울 종로구 성균관로 6-4,,02-762-5292
수도원,와인바,3.8,57,https://place.map.kakao.com/27559253,서울 종로구 동숭3길 16 지하 1층,,02-747-1933
마띠에르,디저트카페,2.9,186,https://place.map.kakao.com/782133904,서울 종로구 대학로11길 41-6 1층,,02-745-9717
맥도날드 대학로점,패스트푸드,1.7,12,https://place.map.kakao.com/8291988,서울 종로구 대학로 130,,070-7017-0465
혜화동다이닝,이탈리안,4.4,23,https://place.map.kakao.com/27284855,서울 종로구 창경궁로26길 37-4 1층,,02-741-3288
국시집,국수,3.1,44,https://place.map.kakao.com/8200924,서울 성북구 창경궁로43길 9,,02-762-1924
스타벅스 마로니에공원점,커피전문점,3.3,16,https://place.map.kakao.com/12108451,서울 종로구 대학로 116 1-2층,,1522-3232
치치 대학로점,"호프,요리주점",3.3,29,https://place.map.kakao.com/27588021,서울 종로구 대학로8가길 36 2층,,02-766-6222
스타벅스 혜화역점,커피전문점,3.8,18,https://place.map.kakao.com/1033782082,"서울 종로구 대학로12길 4 1,2층",,1522-3232
단골손님 대학로점,"호프,요리주점",3.7,40,https://place.map.kakao.com/1096180742,서울 종로구 대학로12길 10,,010-5006-5475
봉쥬떡볶이,떡볶이,4.8,62,https://place.map.kakao.com/27510351,서울 종로구 대명길 4,,02-745-3885
오이지,한식,4.4,107,https://place.map.kakao.com/1194074731,서울 종로구 대학로9길 33,,0507-1355-9977
민들레처럼 홀씨둘 3호점,"호프,요리주점",2.4,31,https://place.map.kakao.com/14552231,서울 종로구 동숭3길 33,,02-766-4170
솔트24,"제과,베이커리",3.8,54,https://place.map.kakao.com/441940448,서울 종로구 창경궁로 236 이화빌딩 1층,,02-744-9273
기꾸스시,"초밥,롤",3.7,52,https://place.map.kakao.com/1567468475,서울 종로구 성균관로 2,,02-762-5200
마당너른집,삼계탕,3.8,34,https://place.map.kakao.com/15625134,서울 종로구 낙산길 3-4,,02-3675-3838
조선식당,퓨전한식,3.6,25,https://place.map.kakao.com/27287650,서울 종로구 대학로 128 지하 1층,,02-763-3323
소바의온도,"돈까스,우동",2.1,162,https://place.map.kakao.com/1438226039,서울 종로구 대학로12길 43,,
머노까머나 대학로점,인도음식,4.0,113,https://place.map.kakao.com/12980859,서울 종로구 창경궁로 236,,02-763-8850
임성용의부추곱창 대학로점,"곱창,막창",3.3,66,https://place.map.kakao.com/18783566,서울 종로구 대명1길 9,,02-747-3610
비트포비아 대학로점,테마카페,3.2,42,https://place.map.kakao.com/1432484184,서울 종로구 대학로10길 12 5층,,02-742-5252
유자유김치떡볶이 대학로점,떡볶이,4.7,99,https://place.map.kakao.com/1102616753,서울 종로구 대명길 37 2층,,02-742-1536
KFC 대학로점,패스트푸드,2.6,25,https://place.map.kakao.com/8015890,서울 종로구 대학로 120,,02-744-0523
피자보이시나 대학로점,피자,4.3,91,https://place.map.kakao.com/547535865,서울 종로구 창경궁로26길 38 2층,,02-745-7750
카페다오,카페,4.1,55,https://place.map.kakao.com/27321598,서울 종로구 대학로14길 19,,02-745-5560
카페트레블,카페,4.1,64,https://place.map.kakao.com/27226023,서울 종로구 낙산3길 19-8,,02-747-1056
육미안,"육류,고기",4.5,86,https://place.map.kakao.com/1205829450,서울 종로구 창경궁로 246-4 1층,,02-747-1611
토끼정 대학로점,일식,2.9,107,https://place.map.kakao.com/1252847049,서울 종로구 대학로8가길 133,,
봉심식당,이탈리안,4.4,46,https://place.map.kakao.com/593874530,서울 종로구 대학로11길 38-23 지하 1층,,070-8844-5772
기꾸스시,"초밥,롤",3.7,52,https://place.map.kakao.com/1567468475,서울 종로구 성균관로 2,매일 11:30 ~ 22:00 · 브레이크타임 매일 15:00 ~ 17:00,02-762-5200
마당너른집,삼계탕,3.8,34,https://place.map.kakao.com/15625134,서울 종로구 낙산길 3-4,영업시간 월~토 10:30 ~ 21:00,02-3675-3838
조선식당,퓨전한식,3.6,25,https://place.map.kakao.com/27287650,서울 종로구 대학로 128 지하 1층,,02-763-3323
소바의온도,"돈까스,우동",2.1,162,https://place.map.kakao.com/1438226039,서울 종로구 대학로12길 43,영업시간 매일 11:30 ~ 21:00,
머노까머나 대학로점,인도음식,4.0,113,https://place.map.kakao.com/12980859,서울 종로구 창경궁로 236,매일 11:00 ~ 22:00,02-763-8850
임성용의부추곱창 대학로점,"곱창,막창",3.3,66,https://place.map.kakao.com/18783566,서울 종로구 대명1길 9,,02-747-3610
비트포비아 대학로점,테마카페,3.2,42,https://place.map.kakao.com/1432484184,서울 종로구 대학로10길 12 5층,매일 10:00 ~ 23:00,02-742-5252
유자유김치떡볶이 대학로점,떡볶이,4.7,99,https://place.map.kakao.com/1102616753,서울 종로구 대명길 37 2층,매일 11:00 ~ 02:00,02-742-1536
KFC 대학로점,패스트푸드,2.6,25,https://place.map.kakao.com/8015890,서울 종로구 대학로 120,매일 10:00 ~ 24:00,02-744-0523
피자보이시나 대학로점,피자,4.3,91,https://place.map.kakao.com/547535865,서울 종로구 창경궁로26길 38 2층,매일 11:30 ~ 22:00,02-745-7750
카페다오,카페,4.1,55,https://place.map.kakao.com/27321598,서울 종로구 대학로14길 19,월~금 12:00 ~ 21:30,02-745-5560
카페트레블,카페,4.1,64,https://place.map.kakao.com/27226023,서울 종로구 낙산3길 19-8,화~일 11:00 ~ 23:00,02-747-1056
육미안,"육류,고기",4.5,86,https://place.map.kakao.com/1205829450,서울 종로구 창경궁로 246-4 1층,월~금 15:00 ~ 23:00,02-747-1611
토끼정 대학로점,일식,2.9,107,https://place.map.kakao.com/1252847049,서울 종로구 대학로8가길 133,매일 11:00 ~ 22:00,
봉심식당,이탈리안,4.4,46,https://place.map.kakao.com/593874530,서울 종로구 대학로11길 38-23 지하 1층,,070-8844-5772
시크릿챔버,테마카페,3.7,129,https://place.map.kakao.com/27587673,서울 종로구 창경궁로 258-12 2층,,02-745-1614
교토스시,일식집,3.7,73,https://place.map.kakao.com/1521370293,서울 종로구 동숭길 43,,02-743-6161
야스미,일본식주점,3.1,72,https://place.map.kakao.com/13495138,서울 종로구 대명길 39-10,,
오후홍콩 대학로점,카페,4.1,113,https://place.map.kakao.com/754481061,서울 종로구 대학로9길 31-3,,
버거킹 혜화역점,패스트푸드,2.7,13,https://place.map.kakao.com/854200225,서울 종로구 동숭길 148,,070-7462-6726
백제정육점,"육류,고기",3.4,189,https://place.map.kakao.com/26967162,서울 종로구 종로35길 34,,02-762-7491
케이크아이메이드 대학로본점,"제과,베이커리",2.5,14,https://place.map.kakao.com/15656597,서울 종로구 대학로11길 32 2층,,
카페랑솜,커피전문점,3.1,76,https://place.map.kakao.com/1822481162,"서울 종로구 대학로11길 22 2,3층",,02-742-2185
이스탄불,터키음식,3.3,62,https://place.map.kakao.com/10758047,서울 종로구 대학로11길 20 우리빌딩 1층,,02-744-9790
셜록홈즈 대학로점,테마카페,4.5,43,https://place.map.kakao.com/1244045579,서울 종로구 대학로10길 5 4층,,02-2277-0198
고물상,양식,3.7,71,https://place.map.kakao.com/9685947,서울 종로구 대학로11길 38-6,,02-744-9798
삼형제쭈꾸미 대학로점,"해물,생선",2.7,365,https://place.map.kakao.com/26569453,서울 종로구 동숭길 68 2층,,02-763-1204
가비아노,커피전문점,4.6,18,https://place.map.kakao.com/8108237,서울 종로구 대학로 122 흥사단건물 2층,,02-743-0794
히든스시 혜화역본점,"초밥,롤",3.4,24,https://place.map.kakao.com/2112329926,서울 종로구 대명길 27 지하 1층,,
할매냉면집,냉면,4.4,10,https://place.map.kakao.com/16877201,서울 종로구 동숭2길 3-8,,02-747-8512
마로화적,갈비,3.7,39,https://place.map.kakao.com/138122831,서울 종로구 성균관로16길 5,,02-763-0315
국수가 대학로본점,국수,3.1,14,https://place.map.kakao.com/8200814,서울 종로구 동숭2길 1,,02-3673-5798
청산손만두,분식,4.5,25,https://place.map.kakao.com/21407936,서울 종로구 대학로11길 19-6,,02-745-4606
성북동 이안,양식,3.9,59,https://place.map.kakao.com/2138825234,서울 성북구 성북로5길 29-19 1층,,02-744-2919
서가앤쿡 서울혜화점,양식,1.8,40,https://place.map.kakao.com/19083837,서울 종로구 동숭길 55 대학빌딩 2층,,02-6465-5080
긴자료코 대학로점,일식,2.9,52,https://place.map.kakao.com/890911327,서울 종로구 동숭길 64 1층,,02-745-8803
혜화수산 혜화본점,회,3.8,10,https://place.map.kakao.com/15410982,서울 종로구 창경궁로 259,,02-763-5879
랑데자뷰 대학로,카페,3.3,67,https://place.map.kakao.com/1085411383,서울 종로구 창경궁로34길 18-5,,
반저,"호프,요리주점",3.5,13,https://place.map.kakao.com/10393425,서울 종로구 대학로8가길 56 동승빌딩 1층,,02-742-9779
허그,"호프,요리주점",4.3,2,https://place.map.kakao.com/20950553,서울 종로구 대명1길 7 2층,,
혜화랑,카페,4.0,96,https://place.map.kakao.com/292864195,서울 종로구 대학로14길 22-3 1층,,02-765-7342
호떡당 대학로본점,간식,3.8,18,https://place.map.kakao.com/26500827,서울 종로구 대학로10길 11,,02-742-9828
옥이모깻잎떡볶이,떡볶이,1.5,46,https://place.map.kakao.com/215290061,서울 종로구 대학로 123-1,,070-8119-5668
양평해장국전문,해장국,3.7,13,https://place.map.kakao.com/8421297,서울 종로구 성균관로4길 48 1층,,02-742-6960
니로사레스토랑,인도음식,4.8,126,https://place.map.kakao.com/1496737040,서울 종로구 동숭길 43,,02-742-4913
대학로수제모찌,"떡,한과",4.0,20,https://place.map.kakao.com/23824756,서울 종로구 대학로12길 4,월~금 10:30 ~ 22:30,02-742-1011
오가다 대학로본사점,전통찻집,4.0,115,https://place.map.kakao.com/85249692,서울 종로구 대학로12길 15 1층,매일 09:00 ~ 22:00,070-4483-4619
설빙 서울혜화대학로점,디저트카페,2.8,32,https://place.map.kakao.com/24662038,서울 종로구 대학로12길 21,매일 11:30 ~ 22:30,070-7721-5047
128pan,이탈리안,4.3,53,https://place.map.kakao.com/27495370,서울 종로구 동숭4길 14,매일 12:00 ~ 22:00,
겐로쿠우동 대학로점,"돈까스,우동",3.7,47,https://place.map.kakao.com/13603063,서울 종로구 대학로 129-9,매일 11:30 ~ 21:30,02-742-8555
스타벅스 성대입구점,커피전문점,3.9,7,https://place.map.kakao.com/7961756,서울 종로구 창경궁로 235,영업시간 월~금 07:30 ~ 20:00,1522-3232
달빛마루,"호프,요리주점",3.8,81,https://place.map.kakao.com/14820418,서울 종로구 대학로11길 24-1,매일 16:00 ~ 02:00,
홍콩반점0410 대학로점,중화요리,2.8,35,https://place.map.kakao.com/25888400,서울 종로구 대학로10길 16 지하 1층,매일 11:00 ~ 24:00,02-3675-5004
천향록,중식,3.8,54,https://place.map.kakao.com/22645565,서울 종로구 성균관로 12,매일 12:00 ~ 22:00,02-3674-6789
콩나물장수,한식,4.4,31,https://place.map.kakao.com/808861952,서울 종로구 동숭길 94 1층,매일 10:00 ~ 24:00,02-763-7999
반포식스 대학로점,동남아음식,2.8,39,https://place.map.kakao.com/22842699,서울 종로구 대학로12길 53,매일 11:00 ~ 23:00,02-762-7776
바오쯔,분식,4.2,33,https://place.map.kakao.com/27536025,서울 종로구 창경궁로35길 11,월~토 11:00 ~ 21:30,02-766-5522
개미집 대학로점,"해물,생선",2.0,52,https://place.map.kakao.com/50932092,서울 종로구 대학로8가길 80 1층,,02-557-1170
월드오브보드게임카페 대학로점,보드카페,4.3,22,https://place.map.kakao.com/817276780,서울 종로구 대학로8가길 79 5층,월~금 14:00 ~ 23:00,070-4140-8884
손칼국수,국수,4.6,3,https://place.map.kakao.com/8455257,서울 종로구 혜화로 10-5,영업시간 월~금 12:00 ~ 21:00,02-764-7947
투썸플레이스 대학로점,커피전문점,2.3,9,https://place.map.kakao.com/1974936027,서울 종로구 대학로 89 SJA빌딩 1층,,02-745-7009
건강한빵,"제과,베이커리",4.0,29,https://place.map.kakao.com/1539090637,서울 종로구 성균관로1길 6-6,,
스프레드,"제과,베이커리",4.4,59,https://place.map.kakao.com/970039569,서울 성북구 성북로6가길 1 1층,,
쿰피르 혜화점,"스테이크,립",4.6,4,https://place.map.kakao.com/509148721,서울 종로구 낙산길 7 1층,,02-762-0772
대학로족발 대학로본점,"족발,보쌈",3.3,16,https://place.map.kakao.com/17937644,서울 종로구 대학로 149,,02-764-2288
명쭈3 대학로점,"해물,생선",4.6,18,https://place.map.kakao.com/1667403309,서울 종로구 대학로11길 46 2층,,02-741-2565
아도레 쿠치나,이탈리안,4.5,14,https://place.map.kakao.com/629564069,서울 종로구 혜화로3길 20,,02-745-0822
모두랑,떡볶이,4.7,27,https://place.map.kakao.com/20400720,서울 종로구 대명길 32,,
스타벅스 동숭로아트점,커피전문점,1.8,8,https://place.map.kakao.com/17127114,서울 종로구 동숭길 110,,1522-3232
미스터힐링 대학로점,테마카페,5.0,14,https://place.map.kakao.com/444370777,서울 종로구 대학로8가길 66,,02-766-1189
학림커피,카페,4.6,41,https://place.map.kakao.com/15419388,서울 종로구 대학로9길 23,,
프롬하츠커피 대학로점,커피전문점,3.4,19,https://place.map.kakao.com/1351801875,서울 종로구 대학로 127 1층,,02-762-3581
와플대학 대학로캠퍼스,"제과,베이커리",2.2,29,https://place.map.kakao.com/1121464925,서울 종로구 대학로10길 11 1층,,02-743-9914
키햐아 서울혜화점,일식,4.2,44,https://place.map.kakao.com/1672477717,서울 종로구 창경궁로34길 18-4 2층,,02-745-3337
맥도날드 성균관대점,패스트푸드,3.2,3,https://place.map.kakao.com/21253166,서울 종로구 창경궁로 241-1,,070-7017-6520
스시산,"초밥,롤",2.7,44,https://place.map.kakao.com/908523329,서울 성북구 성북로 19,,02-766-3730
아뻬 서울,카페,4.5,30,https://place.map.kakao.com/354474224,서울 종로구 창경궁로35나길 1 1층,,010-7390-8742
제뉴어리피크닉,카페,3.4,128,https://place.map.kakao.com/1125682061,서울 성북구 창경궁로43길 26,,
삼청화 대학로점,퓨전한식,2.8,36,https://place.map.kakao.com/1079874737,서울 종로구 대학로12길 63 석마빌딩,,02-765-8273
배스킨라빈스 동숭아트점,아이스크림,4.1,6,https://place.map.kakao.com/1836538269,서울 종로구 대학로12길 50,,02-745-5007
명륜손칼국수,국수,4.4,20,https://place.map.kakao.com/7870740,서울 종로구 혜화로 45-5,,02-742-8662
옛날농장 대학로점,갈비,4.4,54,https://place.map.kakao.com/13289976,서울 종로구 대학로11길 44,,02-763-9834
담담31,샤브샤브,2.8,17,https://place.map.kakao.com/192703858,서울 종로구 동숭길 31,,02-720-0172
믹스앤몰트,칵테일바,3.7,33,https://place.map.kakao.com/24664027,서울 종로구 창경궁로29길 3,,02-765-5945
