name,category,rating,review,link,add,hour,tel
스시존,"초밥,롤",4.1,31,https://place.map.kakao.com/337137078,서울 성동구 마조로7길 4,월~토 11:30 ~ 22:30 · 브레이크타임 월~토 15:00 ~ 16:30,070-4045-5253
마장갈비 한양대점,갈비,2.4,34,https://place.map.kakao.com/7865887,서울 성동구 마조로3가길 11,,02-2299-6226
왕십리통골뱅이 본점,한식,3.0,49,https://place.map.kakao.com/19332217,서울 성동구 왕십리로24길 7-1 1층,월~토 16:00 ~ 02:00,02-2236-9292
무한통삼 한양대점,삼겹살,2.5,70,https://place.map.kakao.com/1343760800,서울 성동구 마조로9길 8,매일 11:00 ~ 24:00,070-8987-0701
도담치킨 한양대점,치킨,4.0,60,https://place.map.kakao.com/1609269590,서울 성동구 마조로1가길 14,매일 16:00 ~ 02:00,02-2295-9253
고기를품다 왕십리직영점,"육류,고기",4.5,124,https://place.map.kakao.com/1637556953,서울 성동구 왕십리로 291-2,월~금 16:00 ~ 22:00,02-2291-9295
꼬랑치킨,치킨,3.0,52,https://place.map.kakao.com/8824523,서울 성동구 행당로17길 11,매일 16:00 ~ 03:00,02-2298-8498
우리소고기무한리필 본점,"육류,고기",3.6,7,https://place.map.kakao.com/27338280,서울 성동구 마장로39가길 32,매일 12:00 ~ 23:00,02-2296-8000
동방양꼬치,양꼬치,4.1,30,https://place.map.kakao.com/16328510,서울 성동구 마조로 33 1층,매일 15:00 ~ 03:00,02-2295-1267
맵당 한양대점,갈비,3.0,79,https://place.map.kakao.com/27191573,서울 성동구 마조로5길 4 2층,매일 11:30 ~ 24:00,02-2292-7292
마장동한우촌,"육류,고기",2.5,82,https://place.map.kakao.com/8603223,"서울 성동구 마장로35길 68 1, 2층",,02-2281-9292
메종드혁이네,"호프,요리주점",4.1,37,https://place.map.kakao.com/189923614,서울 성동구 마조로3나길 27,월~목 18:00 ~ 03:00,
도누리왕십리곱창,"곱창,막창",3.1,91,https://place.map.kakao.com/18423680,서울 성동구 마장로 244,,02-2281-9088
연어왕국 왕십리점,"해물,생선",2.9,81,https://place.map.kakao.com/27256918,서울 성동구 왕십리로21길 11,,02-2297-5001
인생한우,"육류,고기",3.0,161,https://place.map.kakao.com/1539453182,서울 성동구 마장로31길 43 영지빌딩 2층,,02-2292-2888
목포산꽃게아구찜탕,"게,대게",3.4,86,https://place.map.kakao.com/10330031,서울 성동구 마장로 331 1층 4호,,02-2292-1270
쭈꾸미도사 한양대점,"해물,생선",4.5,47,https://place.map.kakao.com/1286566018,서울 성동구 마조로1길 40,,
마당쇠돼지갈비 왕십리점,갈비,4.5,34,https://place.map.kakao.com/1989921382,서울 성동구 고산자로12길 2,,02-2281-2003
스시로지,"초밥,롤",2.8,28,https://place.map.kakao.com/38826126,서울 성동구 마조로 15-14 1층,,02-2299-7272
스마일,분식,4.7,28,https://place.map.kakao.com/16530821,서울 성동구 마조로 39,,02-2291-3279
조명창고,실내포장마차,3.6,51,https://place.map.kakao.com/671896216,서울 성동구 마조로 22-3 2층,,02-2299-5606
돈구어,"육류,고기",4.0,224,https://place.map.kakao.com/1167534917,서울 성동구 왕십리로20길 18,,02-2295-7456
꽃보다족발,"족발,보쌈",4.0,17,https://place.map.kakao.com/10730170,서울 성동구 왕십리로24길 16,,02-6419-1500
회뜨는 총각 왕십리본점,회,2.1,27,https://place.map.kakao.com/27220239,서울 성동구 마조로5길 4-12 지하 1층,,
무한장어 왕십리점,장어,5.0,59,https://place.map.kakao.com/24019212,서울 성동구 왕십리로 327 2층,,02-2296-6404
깜장드럼통,"육류,고기",4.8,95,https://place.map.kakao.com/26458155,서울 성동구 무학봉길 95,,02-2299-3660
원조사철냉면,냉면,4.0,30,https://place.map.kakao.com/12513680,서울 성동구 마조로 17,,02-2293-0959
플레이그라운드,카페,4.0,7,https://place.map.kakao.com/26336400,서울 성동구 무학봉28길 18 1층,,02-2291-2288
매드포갈릭 왕십리역사점,패밀리레스토랑,2.8,72,https://place.map.kakao.com/27327838,서울 성동구 왕십리광장로 17 왕십리민자역사 4층,,02-2200-1645
스타벅스 한양대점,커피전문점,4.3,11,https://place.map.kakao.com/7962110,"서울 성동구 왕십리로 225 경희빌딩 1,2층",,1522-3232
장모족발 서울한양대점,"족발,보쌈",4.8,13,https://place.map.kakao.com/27496691,서울 성동구 마조로 15-10 1층,,02-2294-0327
심가네한우고집 마장본점,"육류,고기",4.0,6,https://place.map.kakao.com/12990847,서울 성동구 마조로19길 7,,02-2281-1214
홍능족발1977 2호점,"족발,보쌈",3.4,44,https://place.map.kakao.com/2039505172,서울 성동구 왕십리로 309 왕십리역이스타빌 1층 107호,,02-2298-8922
KFC 왕십리역사점,패스트푸드,2.7,12,https://place.map.kakao.com/16059567,서울 성동구 왕십리광장로 17 왕십리민자역사 1층 C-02호,,02-2200-1511
언더커버,양식,3.6,55,https://place.map.kakao.com/1416789967,서울 성동구 마조로7길 16,,
10페이지 한양대1호점,카페,2.5,4,https://place.map.kakao.com/20024870,서울 성동구 마조로1가길 6,,
돈까스전원,"돈까스,우동",4.8,27,https://place.map.kakao.com/133783216,서울 성동구 왕십리로24길 13 1층,,0507-1346-7104
김부삼 한양대점,"육류,고기",2.8,28,https://place.map.kakao.com/1203610557,서울 성동구 마조로3가길 18,,02-2281-9992
여우주막,"호프,요리주점",3.0,20,https://place.map.kakao.com/1999066670,서울 성동구 마조로 15-8,,02-2282-6960
더냄비,"호프,요리주점",3.3,5,https://place.map.kakao.com/1936112347,서울 성동구 왕십리로 318,,
만두전빵,분식,3.9,47,https://place.map.kakao.com/15831022,서울 성동구 행당로15길 2-1,,02-2292-6882
카모메 한양대점,일식,2.9,78,https://place.map.kakao.com/12617912,서울 성동구 마조로 17 1층 4호,,02-6397-3454
하늘축산,"육류,고기",2.0,78,https://place.map.kakao.com/26809590,서울 성동구 고산자로24길 11,,010-5002-9292
육회공작소 한양대점,"육류,고기",3.0,35,https://place.map.kakao.com/26935711,서울 성동구 마조로7길 5,,02-2281-6023
한양대양꼬치,양꼬치,3.4,18,https://place.map.kakao.com/12760203,서울 성동구 마조로1가길 20,,02-2294-2645
샐피,피자,4.1,27,https://place.map.kakao.com/1878977488,서울 성동구 마조로5길 3 지하 1층,,02-2292-9902
롤링파스타 한양대점,이탈리안,4.7,17,https://place.map.kakao.com/1778283955,서울 성동구 마조로5길 8 2층,,02-2293-0123
맥도날드 한양대점,패스트푸드,2.6,5,https://place.map.kakao.com/8330325,서울 성동구 왕십리로 227,,070-7017-0469
베네토피자앤펍,피자,4.9,23,https://place.map.kakao.com/959085068,서울 성동구 마조로3길 7-1,,02-3395-8858
왕십리오리사냥,오리,4.1,22,https://place.map.kakao.com/12702135,서울 성동구 행당로17길 7,,02-2282-2838
나라구한닭정통닭갈비 왕십리점,닭요리,3.7,35,https://place.map.kakao.com/617389325,서울 성동구 무학봉28길 19 강문빌딩 1층,,02-2292-7370
도스마스 서울한양대점,"멕시칸,브라질",3.3,5,https://place.map.kakao.com/23524750,서울 성동구 마조로1길 2,,02-2294-1818
하남돼지집 왕십리역점,삼겹살,1.4,25,https://place.map.kakao.com/651376130,서울 성동구 왕십리로 311-1,,02-2291-7664
짚신매운갈비찜 한양대점,갈비,3.1,20,https://place.map.kakao.com/14606389,서울 성동구 마조로7길 9-1,,02-2281-3228
메가커피 왕십리점,커피전문점,2.4,7,https://place.map.kakao.com/269937312,서울 성동구 마조로1길 42 1층,,
이자와 왕십리엔터식스점,일식집,1.3,77,https://place.map.kakao.com/27440924,서울 성동구 왕십리광장로 17 엔터식스 4층,,02-2200-1620
동해루,중화요리,3.1,4,https://place.map.kakao.com/15903201,서울 성동구 고산자로8길 26,,02-2292-5342
할리스 한양대시티빌점,커피전문점,3.1,3,https://place.map.kakao.com/27099510,서울 성동구 마조로1가길 9,,02-2299-9934
돈슐랭,"육류,고기",3.8,44,https://place.map.kakao.com/999167061,서울 성동구 행당로17길 1-45,,02-2294-6660
더진국 한양대점,국밥,3.9,7,https://place.map.kakao.com/25678383,서울 성동구 마조로 7,,02-2299-9882
동래파전,"호프,요리주점",0.0,16,https://place.map.kakao.com/1171129006,서울 성동구 마조로3가길 30,,02-2294-0077
포르시따,이탈리안,3.5,23,https://place.map.kakao.com/17009541,서울 성동구 왕십리광장로 17,,02-2200-1357
삼맛호오떡 왕십리본점,분식,4.0,61,https://place.map.kakao.com/1500700864,서울 성동구 무학봉16길 26 1층,,02-2299-3396
델오르노,피자,4.5,5,https://place.map.kakao.com/26631262,서울 성동구 마조로9길 6-3 1층,,02-2292-2782
호야네족발,"족발,보쌈",5.0,43,https://place.map.kakao.com/1361685659,서울 성동구 왕십리로21길 10-1,,02-6326-2056
야마타니우동,"돈까스,우동",4.6,29,https://place.map.kakao.com/204368427,서울 성동구 왕십리로21길 11 1층,,02-2292-4677
갈매기의 꿈 본점,"육류,고기",3.8,35,https://place.map.kakao.com/15424768,서울 성동구 무학로2나길 1 1층,,02-2281-1854
바르미샤브샤브n칼국수 왕십리점,샤브샤브,1.3,14,https://place.map.kakao.com/27403271,서울 성동구 왕십리광장로 17 비트플렉스 4층,,02-2200-1520
한신포차 한양대점,실내포장마차,2.6,28,https://place.map.kakao.com/27055180,"서울 성동구 마조로5길 12-1 1층, 지하1층",,02-2294-6004
해성마라탕,중식,4.3,79,https://place.map.kakao.com/1564815893,서울 성동구 마조로3가길 10 지하1층,,02-2282-3055
명동피자 왕십리점,피자,3.4,54,https://place.map.kakao.com/1568236823,서울 성동구 왕십리로21길 16 1층,,02-2295-0099
리얼파스타 왕십리역점,양식,4.5,45,https://place.map.kakao.com/756423853,서울 성동구 마조로7길 14 2층,,
던킨도너츠 왕십리민자역사점,도넛,2.2,5,https://place.map.kakao.com/12323710,서울 성동구 왕십리광장로 17,,02-2200-1519
껍데기집,"육류,고기",3.4,20,https://place.map.kakao.com/15848104,서울 성동구 무학로2길 42-1,,02-2292-3342
써브웨이 한양대점,샌드위치,3.0,15,https://place.map.kakao.com/13081852,서울 성동구 마조로 11 1층,,02-2299-3555
금룡,중화요리,2.2,16,https://place.map.kakao.com/8803516,서울 성동구 마조로 21,,02-2293-7373
설빙 한양대점,디저트카페,2.2,16,https://place.map.kakao.com/26644887,서울 성동구 마조로 9 2층,,02-2282-0053
어사출또,회,2.3,6,https://place.map.kakao.com/79790425,서울 성동구 왕십리로 287-1 1~2층,,
통통식당,갈비,3.6,166,https://place.map.kakao.com/1053294348,서울 성동구 마장로 297 1층,,02-2291-0770
서울왕족발보쌈,"족발,보쌈",4.3,11,https://place.map.kakao.com/7937589,서울 성동구 마조로3가길 27,,02-2297-4008
싸다김밥 왕십리역점,분식,2.4,11,https://place.map.kakao.com/862558715,"서울 성동구 왕십리로 320 1층 102, 103호",,02-2282-2919
올레제주뒷고기,"육류,고기",3.3,22,https://place.map.kakao.com/21134881,서울 성동구 마조로 17,,02-6404-2505
이돈집,"찌개,전골",4.7,23,https://place.map.kakao.com/540518236,서울 성동구 마조로3길 7 1층,,
마음온도카페,카페,4.2,3,https://place.map.kakao.com/27230881,서울 성동구 왕십리로 292-1 1층,,02-2264-9030
오늘와인한잔 왕십리역점,와인바,3.5,27,https://place.map.kakao.com/693643258,서울 성동구 마조로7길 14 1층,,
왕십리연탄집,한정식,5.0,82,https://place.map.kakao.com/809925978,서울 성동구 무학로6길 51,,02-2291-9073
한우마을,"육류,고기",4.5,16,https://place.map.kakao.com/18722121,서울 성동구 고산자로24길 11 2층,,02-2291-0292
던킨도너츠 왕십리민자역사점,도넛,2.2,5,https://place.map.kakao.com/12323710,서울 성동구 왕십리광장로 17,매일 00:00 ~ 24:00,02-2200-1519
껍데기집,"육류,고기",3.4,20,https://place.map.kakao.com/15848104,서울 성동구 무학로2길 42-1,매일 16:00 ~ 02:00,02-2292-3342
써브웨이 한양대점,샌드위치,3.0,15,https://place.map.kakao.com/13081852,서울 성동구 마조로 11 1층,매일 08:30 ~ 22:30,02-2299-3555
금룡,중화요리,2.2,16,https://place.map.kakao.com/8803516,서울 성동구 마조로 21,매일 00:00 ~ 24:00,02-2293-7373
설빙 한양대점,디저트카페,2.2,16,https://place.map.kakao.com/26644887,서울 성동구 마조로 9 2층,매일 10:00 ~ 24:00,02-2282-0053
어사출또,회,2.3,6,https://place.map.kakao.com/79790425,서울 성동구 왕십리로 287-1 1~2층,,
통통식당,갈비,3.6,166,https://place.map.kakao.com/1053294348,서울 성동구 마장로 297 1층,매일 10:00 ~ 22:00,02-2291-0770
서울왕족발보쌈,"족발,보쌈",4.3,11,https://place.map.kakao.com/7937589,서울 성동구 마조로3가길 27,,02-2297-4008
싸다김밥 왕십리역점,분식,2.4,11,https://place.map.kakao.com/862558715,"서울 성동구 왕십리로 320 1층 102, 103호",매일 00:00 ~ 24:00,02-2282-2919
올레제주뒷고기,"육류,고기",3.3,22,https://place.map.kakao.com/21134881,서울 성동구 마조로 17,매일 16:00 ~ 01:00,02-6404-2505
이돈집,"찌개,전골",4.7,23,https://place.map.kakao.com/540518236,서울 성동구 마조로3길 7 1층,,
마음온도카페,카페,4.2,3,https://place.map.kakao.com/27230881,서울 성동구 왕십리로 292-1 1층,매일 11:00 ~ 23:00,02-2264-9030
오늘와인한잔 왕십리역점,와인바,3.5,27,https://place.map.kakao.com/693643258,서울 성동구 마조로7길 14 1층,매일 15:00 ~ 03:00,
왕십리연탄집,한정식,5.0,82,https://place.map.kakao.com/809925978,서울 성동구 무학로6길 51,매일 16:00 ~ 01:00,02-2291-9073
한우마을,"육류,고기",4.5,16,https://place.map.kakao.com/18722121,서울 성동구 고산자로24길 11 2층,매일 10:00 ~ 22:00,02-2291-0292
오캄,이탈리안,3.7,98,https://place.map.kakao.com/786880177,서울 성동구 왕십리로 410 센트라스 L동 1층 133호,,02-516-5677
화적당 한양대점,"육류,고기",2.8,36,https://place.map.kakao.com/22759946,서울 성동구 마조로7길 8,,02-2294-7624
우에노421,카페,3.6,66,https://place.map.kakao.com/937765562,서울 성동구 무학봉길 42-1,,02-2299-5596
왕십리닭내장탕,닭요리,3.9,20,https://place.map.kakao.com/7813778,서울 성동구 무학로2길 11,,02-2295-9535
한양대신닭발,닭요리,4.5,24,https://place.map.kakao.com/16933951,서울 성동구 마조로 34,,070-8111-2588
치킨버스 한양대점,치킨,3.8,13,https://place.map.kakao.com/27477155,서울 성동구 마조로7길 11,,02-2299-8755
가마깨비 한양대직영점,해장국,4.3,9,https://place.map.kakao.com/1324453386,서울 성동구 마조로 17 B동 1층 10호,,02-2281-2337
춘천집닭갈비 한양대점,닭요리,3.2,13,https://place.map.kakao.com/16080157,서울 성동구 마조로7길 7-1,,
제일양대창,"곱창,막창",4.5,40,https://place.map.kakao.com/407522227,서울 성동구 고산자로 281 2층,,
일일향 왕십리점,중화요리,2.3,44,https://place.map.kakao.com/588104249,서울 성동구 왕십리로 345,,02-2292-9311
심파시,양식,4.7,9,https://place.map.kakao.com/309051885,서울 성동구 마조로9길 3 1층,,02-2296-4471
왕십리원조황소곱창,"곱창,막창",2.3,23,https://place.map.kakao.com/8166832,서울 성동구 무학로 24,,02-2297-8860
본참치,참치회,3.4,10,https://place.map.kakao.com/364541037,서울 성동구 마조로3나길 28 1층,,
마라무쌍 왕십리점,중식,2.5,24,https://place.map.kakao.com/454398340,서울 성동구 왕십리광장로 17 왕십리민자역사 4층,,02-2291-3388
명륜진사갈비 왕십리역점,갈비,1.1,11,https://place.map.kakao.com/1587217338,서울 성동구 왕십리로24길 3,,02-2291-6998
삼일정,일식,3.2,3,https://place.map.kakao.com/739178420,서울 성동구 마조로 20 1층,,02-2282-3331
토스트카페마리 한양대점,토스트,4.0,22,https://place.map.kakao.com/555911688,서울 성동구 마조로 29 1층,,02-825-2226
타로카페드뷔시산장,카페,4.9,10,https://place.map.kakao.com/15355388,서울 성동구 마조로1길 2,,02-2296-5658
왕십리소곱창,"곱창,막창",5.0,18,https://place.map.kakao.com/1425389371,서울 성동구 마장로26길 16 1층,,02-2282-6631
대동집 한양대점,"호프,요리주점",4.6,6,https://place.map.kakao.com/83737573,서울 성동구 마조로1가길 13 1층,,02-2294-0076
곱창이야기 한양대점,"곱창,막창",3.8,28,https://place.map.kakao.com/21134775,서울 성동구 마조로5길 3-3,,02-2299-8998
크리스피크림도넛 왕십리역사점,도넛,5.0,7,https://place.map.kakao.com/2111858435,서울 성동구 왕십리광장로 17 2층,,02-2299-6664
봄의정원 왕십리점,양식,3.0,15,https://place.map.kakao.com/1050548452,서울 성동구 마조로7길 13 지하,,02-2297-4760
제주삼다돈 왕십리점,"육류,고기",3.8,2,https://place.map.kakao.com/1741030598,"서울 성동구 왕십리로 273-16 행당빌딩 1,2층",,02-2282-7913
춘몽,"호프,요리주점",3.5,9,https://place.map.kakao.com/15618909,서울 성동구 마조로3나길 20,,02-2293-8333
행당닭한마리,닭요리,3.7,27,https://place.map.kakao.com/16039367,서울 성동구 행당로17길 18,,02-2293-4470
라온커피,카페,3.8,4,https://place.map.kakao.com/27244389,서울 성동구 마조로1가길 17,,
카페소재,카페,4.6,5,https://place.map.kakao.com/320019021,서울 성동구 마조로3길 8 3층,,02-6104-9297
브롱스 한양대점,"호프,요리주점",2.4,16,https://place.map.kakao.com/1047639678,서울 성동구 마조로5길 9 지하 1층,,02-2282-5389
높은집종가산꼼장어,장어,4.8,25,https://place.map.kakao.com/13287530,서울 성동구 왕십리로21길 17,,02-2292-4074
먹거리장터2,실내포장마차,4.1,22,https://place.map.kakao.com/16704633,서울 성동구 행당로17길 16,,02-2298-5033
호야네족발 별관,"족발,보쌈",4.0,82,https://place.map.kakao.com/2096559251,서울 성동구 무학봉26길 9 1층,,02-6326-2056
연평도산꽃게해물탕,"게,대게",3.1,68,https://place.map.kakao.com/17358375,서울 성동구 마장로 323 1층,,02-2294-6565
샐러디 한양대점,샐러드,2.9,46,https://place.map.kakao.com/1899428784,서울 성동구 마조로 24 1층,,02-2298-0128
롯데리아 왕십리역사점,패스트푸드,1.0,5,https://place.map.kakao.com/17001335,서울 성동구 왕십리광장로 17,,02-2297-7111
라화쿵부 한양대점,중식,1.4,14,https://place.map.kakao.com/143003664,서울 성동구 마조로 21 1층,,02-2281-3803
뉴욕야시장 한양대점,"호프,요리주점",2.8,8,https://place.map.kakao.com/1825416264,서울 성동구 마조로3가길 15 2층,,02-2296-5386
마포갈비생등심,갈비,2.1,112,https://place.map.kakao.com/12153988,서울 성동구 행당로8길 9,,02-2282-6663
칸지고고 왕십리점,중화요리,5.0,12,https://place.map.kakao.com/253195264,서울 성동구 왕십리광장로 17 4층,,02-2292-8887
새마을식당 한양대점,"육류,고기",2.9,18,https://place.map.kakao.com/442892812,서울 성동구 마조로1길 39 지층,,02-2281-0120
김승현스시,"초밥,롤",3.9,16,https://place.map.kakao.com/920537356,서울 성동구 왕십리로 331 1층,,070-7543-5922
