name,category,rating,review,link,add,hour,tel
노랑저고리 강남점,한정식,3.4,73,https://place.map.kakao.com/22716674,서울 서초구 서초대로73길 9 타임빌딩 5층,매일 11:30 ~ 21:30,02-534-5300
60년전통신촌황소곱창 강남직영점,"곱창,막창",3.1,209,https://place.map.kakao.com/168079537,서울 강남구 강남대로100길 13 1층,매일 13:00 ~ 01:00,02-556-2640
신동궁감자탕 역삼본점,감자탕,3.3,187,https://place.map.kakao.com/7983060,서울 강남구 테헤란로10길 21,"월,화,수,목,금,일 11:00 ~ 22:00",
정월,카페,3.7,479,https://place.map.kakao.com/1106428073,서울 강남구 강남대로102길 46 1층,매일 11:00 ~ 23:00,02-6013-0926
사계진미숯불닭갈비 강남본점,닭요리,4.4,77,https://place.map.kakao.com/2062959414,서울 서초구 서초대로73길 30 2층,매일 11:00 ~ 02:00,02-6406-9292
미즈컨테이너 이스트점,이탈리안,3.6,234,https://place.map.kakao.com/18597642,서울 강남구 강남대로102길 13-3,매일 12:00 ~ 22:00,
라공방 강남1호 본점,중화요리,2.4,249,https://place.map.kakao.com/146674691,서울 강남구 테헤란로4길 6 센트럴애비뉴 지하1층 B113호,매일 11:00 ~ 23:00,02-562-0825
정돈,"돈까스,우동",4.1,213,https://place.map.kakao.com/850873071,서울 강남구 강남대로110길 26 1층,영업시간 매일 11:30 ~ 21:00 · 브레이크타임 매일 14:00 ~ 17:00,02-563-0924
썸띵어바웃커피,디저트카페,3.8,552,https://place.map.kakao.com/2005375589,서울 강남구 강남대로102길 30 1~3층,매일 12:00 ~ 23:00,
농민백암왕순대,순대,4.6,171,https://place.map.kakao.com/16421356,서울 강남구 역삼로3길 20-4,영업시간 월~금 11:00 ~ 21:00,02-501-2772
하이디라오 강남점,샤브샤브,4.0,223,https://place.map.kakao.com/1372079546,서울 서초구 서초대로77길 54 서초w타워 2층,매일 10:00 ~ 22:00,02-533-8260
떡도리탕,닭요리,3.3,258,https://place.map.kakao.com/13573220,서울 강남구 테헤란로1길 28-4 지하1층,월~토 12:00 ~ 24:00,
청류벽,국수,3.7,224,https://place.map.kakao.com/770095922,서울 서초구 서초대로74길 29 1층 105호,매일 11:30 ~ 22:00,0507-1358-1191
을밀대 강남점,냉면,3.3,147,https://place.map.kakao.com/12418029,서울 강남구 테헤란로4길 46 지하1층,매일 11:00 ~ 22:00,02-552-1922
로리스더프라임립,"스테이크,립",3.7,166,https://place.map.kakao.com/22211960,서울 서초구 서초대로 411 GT타워 3층,매일 11:30 ~ 22:00 · 브레이크타임 매일 15:00 ~ 17:30,02-590-2800
노랑저고리 강남점,한정식,3.4,73,https://place.map.kakao.com/22716674,서울 서초구 서초대로73길 9 타임빌딩 5층,매일 11:30 ~ 21:30,02-534-5300
60년전통신촌황소곱창 강남직영점,"곱창,막창",3.1,209,https://place.map.kakao.com/168079537,서울 강남구 강남대로100길 13 1층,매일 13:00 ~ 01:00,02-556-2640
신동궁감자탕 역삼본점,감자탕,3.3,187,https://place.map.kakao.com/7983060,서울 강남구 테헤란로10길 21,"월,화,수,목,금,일 11:00 ~ 22:00",
정월,카페,3.7,479,https://place.map.kakao.com/1106428073,서울 강남구 강남대로102길 46 1층,매일 11:00 ~ 23:00,02-6013-0926
사계진미숯불닭갈비 강남본점,닭요리,4.4,77,https://place.map.kakao.com/2062959414,서울 서초구 서초대로73길 30 2층,매일 11:00 ~ 02:00,02-6406-9292
미즈컨테이너 이스트점,이탈리안,3.6,234,https://place.map.kakao.com/18597642,서울 강남구 강남대로102길 13-3,매일 12:00 ~ 22:00,
라공방 강남1호 본점,중화요리,2.4,249,https://place.map.kakao.com/146674691,서울 강남구 테헤란로4길 6 센트럴애비뉴 지하1층 B113호,매일 11:00 ~ 23:00,02-562-0825
정돈,"돈까스,우동",4.1,213,https://place.map.kakao.com/850873071,서울 강남구 강남대로110길 26 1층,영업시간 매일 11:30 ~ 21:00 · 브레이크타임 매일 14:00 ~ 17:00,02-563-0924
만원수산,회,3.7,130,https://place.map.kakao.com/1844312235,서울 서초구 서초대로77길 37 서초동월드1308 상가 3층 302호,,
비트포비아 강남던전점,테마카페,3.2,144,https://place.map.kakao.com/27413263,서울 강남구 강남대로84길 33 대우디오빌플러스 지하1층 111호,,02-555-4360
고메램 강남점,"육류,고기",3.9,363,https://place.map.kakao.com/1052874675,서울 서초구 강남대로 359 대우도씨에빛2차 지하1층,,02-588-7805
빌리엔젤 강남역점,디저트카페,2.6,140,https://place.map.kakao.com/27349884,서울 강남구 테헤란로1길 48 강남ELS빌딩 1층,,070-5051-8135
교대이층집 강남역점,"육류,고기",4.1,115,https://place.map.kakao.com/1907052666,서울 강남구 강남대로78길 14 2층,,02-562-7113
키이스케이프 강남점,테마카페,4.0,126,https://place.map.kakao.com/1405262610,서울 강남구 강남대로96길 17 6층,,010-7456-6082
무월 강남점,한식,3.2,167,https://place.map.kakao.com/26575569,서울 강남구 봉은사로4길 21,,02-555-3060
장꼬방,디저트카페,3.9,66,https://place.map.kakao.com/19232112,서울 서초구 강남대로61길 27,,02-597-5511
베트남이랑,베트남음식,3.6,347,https://place.map.kakao.com/1912522814,서울 서초구 서초대로77길 15 대경빌딩 지하1층,,
수입식당,삼겹살,3.0,77,https://place.map.kakao.com/1780387311,서울 강남구 논현로79길 62 지하1층,,02-554-5477
구스아일랜드 브루하우스,양식,3.6,171,https://place.map.kakao.com/1912710954,서울 강남구 역삼로 118,,02-6205-1785
중경마라탕 강남역점,중화요리,3.4,247,https://place.map.kakao.com/1665040674,서울 강남구 테헤란로1길 44 2층,,02-558-5988
원조부안집 강남점,"육류,고기",3.9,86,https://place.map.kakao.com/1111006760,서울 강남구 강남대로96길 19 1층,,
아실라,술집,3.2,99,https://place.map.kakao.com/13499124,서울 강남구 강남대로98길 16 파빌리온빌딩 지하1층,,02-508-4665
버터핑거팬케익스 강남점,양식,2.6,171,https://place.map.kakao.com/13304294,서울 서초구 강남대로61길 13 1층,,02-532-5740
만원수산,회,3.7,130,https://place.map.kakao.com/1844312235,서울 서초구 서초대로77길 37 서초동월드1308 상가 3층 302호,,
비트포비아 강남던전점,테마카페,3.2,144,https://place.map.kakao.com/27413263,서울 강남구 강남대로84길 33 대우디오빌플러스 지하1층 111호,월~금 11:30 ~ 23:00,02-555-4360
고메램 강남점,"육류,고기",3.9,363,https://place.map.kakao.com/1052874675,서울 서초구 강남대로 359 대우도씨에빛2차 지하1층,월~금 11:30 ~ 22:30 · 브레이크타임 매일 14:30 ~ 17:00,02-588-7805
빌리엔젤 강남역점,디저트카페,2.6,140,https://place.map.kakao.com/27349884,서울 강남구 테헤란로1길 48 강남ELS빌딩 1층,매일 11:00 ~ 23:00,070-5051-8135
교대이층집 강남역점,"육류,고기",4.1,115,https://place.map.kakao.com/1907052666,서울 강남구 강남대로78길 14 2층,매일 11:30 ~ 01:00,02-562-7113
키이스케이프 강남점,테마카페,4.0,126,https://place.map.kakao.com/1405262610,서울 강남구 강남대로96길 17 6층,,010-7456-6082
무월 강남점,한식,3.2,167,https://place.map.kakao.com/26575569,서울 강남구 봉은사로4길 21,매일 15:00 ~ 23:00,02-555-3060
장꼬방,디저트카페,3.9,66,https://place.map.kakao.com/19232112,서울 서초구 강남대로61길 27,매일 09:00 ~ 22:00,02-597-5511
베트남이랑,베트남음식,3.6,347,https://place.map.kakao.com/1912522814,서울 서초구 서초대로77길 15 대경빌딩 지하1층,수~금 10:00 ~ 01:00,
수입식당,삼겹살,3.0,77,https://place.map.kakao.com/1780387311,서울 강남구 논현로79길 62 지하1층,매일 11:00 ~ 23:00,02-554-5477
구스아일랜드 브루하우스,양식,3.6,171,https://place.map.kakao.com/1912710954,서울 강남구 역삼로 118,월~수 11:30 ~ 24:00,02-6205-1785
중경마라탕 강남역점,중화요리,3.4,247,https://place.map.kakao.com/1665040674,서울 강남구 테헤란로1길 44 2층,매일 11:00 ~ 24:00,02-558-5988
원조부안집 강남점,"육류,고기",3.9,86,https://place.map.kakao.com/1111006760,서울 강남구 강남대로96길 19 1층,매일 14:00 ~ 24:00,
아실라,술집,3.2,99,https://place.map.kakao.com/13499124,서울 강남구 강남대로98길 16 파빌리온빌딩 지하1층,월~금 18:00 ~ 02:00,02-508-4665
버터핑거팬케익스 강남점,양식,2.6,171,https://place.map.kakao.com/13304294,서울 서초구 강남대로61길 13 1층,화~일 07:00 ~ 01:00,02-532-5740
카페블라썸 강남점,카페,3.1,433,https://place.map.kakao.com/2003273959,서울 강남구 강남대로102길 25,매일 11:00 ~ 23:00,02-565-2117
왕스펍,"호프,요리주점",4.1,224,https://place.map.kakao.com/504236629,서울 강남구 강남대로98길 11,매일 14:00 ~ 01:00,02-538-2888
카페413프로젝트,카페,4.1,262,https://place.map.kakao.com/1937691860,서울 강남구 논현로97길 19-11,영업시간 화~일 10:30 ~ 21:00,070-7798-0544
스시마이우 강남CGV점,"초밥,롤",4.6,127,https://place.map.kakao.com/1424086789,서울 강남구 강남대로102길 14 장연빌딩 1층,매일 11:00 ~ 23:30,02-555-4034
무월식탁 강남본점,한식,2.6,199,https://place.map.kakao.com/414107084,서울 강남구 강남대로102길 23 1층,매일 11:00 ~ 22:00 · 브레이크타임 매일 16:00 ~ 17:00,02-552-9280
겟썸커피 다운스테어즈,커피전문점,3.4,144,https://place.map.kakao.com/1868219501,서울 강남구 봉은사로6길 30 지하1층,화~일 11:00 ~ 22:00,070-4113-3619
한성양갈비양꼬치 강남점,양꼬치,4.3,51,https://place.map.kakao.com/25115599,서울 강남구 강남대로78길 25,,02-556-6692
마노디셰프 강남점,이탈리안,4.0,67,https://place.map.kakao.com/7857136,서울 강남구 테헤란로 129 강남N타워 지하1층,매일 11:00 ~ 22:00,02-553-5311
돝고기506,삼겹살,3.1,180,https://place.map.kakao.com/1511737742,"서울 강남구 역삼로17길 53 서연빌딩 2,3층",매일 11:30 ~ 22:00 · 브레이크타임 매일 15:00 ~ 17:00,02-6933-9501
풍국면 강남직영점,국수,4.2,282,https://place.map.kakao.com/1215810701,서울 강남구 테헤란로8길 21 1층,월~금 11:00 ~ 21:30 · 브레이크타임 월~금 15:30 ~ 17:30,02-566-1144
알부자 강남본점,"해물,생선",3.3,93,https://place.map.kakao.com/11463001,서울 강남구 강남대로98길 14,월~금 10:00 ~ 24:00,02-508-4629
참치공방 강남점,참치회,2.9,46,https://place.map.kakao.com/1614493196,서울 강남구 강남대로78길 18 2층,매일 11:30 ~ 00:30 · 브레이크타임 매일 15:00 ~ 17:00,02-538-0220
아이해브어드림,"호프,요리주점",3.2,106,https://place.map.kakao.com/26476540,서울 강남구 테헤란로5길 7 KG빌딩 지하1층,월~금 17:00 ~ 01:00,02-3453-7697
훠궈나라 강남점,중화요리,3.5,217,https://place.map.kakao.com/528537292,서울 강남구 봉은사로2길 35 소현빌딩 2층,"월,화,수,목,일 11:30 ~ 23:30",02-554-7701
대낚식당,"곱창,막창",3.5,297,https://place.map.kakao.com/1576421052,서울 강남구 역삼로 137 1층,월~금 11:30 ~ 22:00 · 브레이크타임 월~금 15:00 ~ 17:30,02-558-5561
신도세기 강남역점,"육류,고기",3.9,74,https://place.map.kakao.com/56929632,서울 서초구 서초대로78길 22 홍우빌딩 3층,,02-3471-7007
브롱스 강남점,"호프,요리주점",2.4,27,https://place.map.kakao.com/26546475,서울 강남구 강남대로94길 15,,02-566-7871
서울이스케이프룸 강남1호점,테마카페,4.3,72,https://place.map.kakao.com/1529768176,서울 서초구 서초대로77길 11 S호텔빌딩 지하1층,,02-533-6502
낙원타코 강남CGV점,"멕시칸,브라질",3.2,304,https://place.map.kakao.com/1738439167,"서울 강남구 봉은사로4길 33 1, 2층",,
몽블리 강남역11번출구점,고기뷔페,2.6,149,https://place.map.kakao.com/1269199182,서울 강남구 강남대로96길 18 1층,,02-566-6888
나폴리회관,이탈리안,2.0,104,https://place.map.kakao.com/487714466,서울 강남구 테헤란로5길 24,,02-538-5067
고래불 역삼본점,해산물,3.6,29,https://place.map.kakao.com/8652100,서울 강남구 논현로79길 62 1층,,02-556-3677
브릭오븐,피자,3.6,117,https://place.map.kakao.com/19037502,서울 강남구 강남대로102길 31,,02-508-1325
카페노티드 강남카카오점,카페,4.0,160,https://place.map.kakao.com/833631082,서울 서초구 강남대로 429 동일빌딩 3층,,070-8869-9377
파란만잔,디저트카페,3.6,180,https://place.map.kakao.com/1796731956,"서울 강남구 봉은사로2길 21 1,2층",,
알라보 강남점,양식,3.7,222,https://place.map.kakao.com/561181579,서울 강남구 테헤란로 129 강남N타워 1층 4호,,02-6250-0939
옛고을장원김밥 서초점,분식,3.7,53,https://place.map.kakao.com/10734858,서울 서초구 서초대로77길 31,,02-3481-9261
삼성각,중화요리,2.4,118,https://place.map.kakao.com/8341060,서울 서초구 서초대로78길 42 2층,,02-598-7779
바나프레소 강남점,카페,4.1,33,https://place.map.kakao.com/737348953,서울 강남구 테헤란로4길 46 쌍용플래티넘 1층,,070-8998-8922
왓쇼이켄,일본식라면,4.5,74,https://place.map.kakao.com/27455203,서울 강남구 테헤란로4길 46 쌍용플래티넘밸류,,
나이스샤워 역삼점,일식,3.9,213,https://place.map.kakao.com/1989327162,서울 강남구 테헤란로10길 25 뜨라네아파트 1층 106호,,02-558-6008
초선과여포 본점,중화요리,4.2,112,https://place.map.kakao.com/8097973,서울 서초구 서초대로78길 44 2층,,02-525-9890
봉우이층집,"육류,고기",3.8,179,https://place.map.kakao.com/27511865,서울 강남구 봉은사로18길 76 2층,,02-553-8454
진대감 강남역 교보타워점,"육류,고기",3.6,74,https://place.map.kakao.com/27323467,서울 서초구 서초대로73길 54 디오빌강남오피스텔 101호,,02-596-0715
천진영감,중화요리,3.1,179,https://place.map.kakao.com/1367196580,서울 강남구 봉은사로6길 26 1층,,02-568-0355
크래프트한스 강남2호점,"호프,요리주점",3.3,40,https://place.map.kakao.com/846028691,서울 강남구 강남대로96길 12 원담빌딩 1층,,
라공방 강남2호 본점,중식,2.2,190,https://place.map.kakao.com/1201719127,서울 강남구 테헤란로1길 25 1층,,02-566-5002
세광양대창 강남점,"곱창,막창",3.7,70,https://place.map.kakao.com/2021432189,서울 강남구 역삼로5길 22 1층,,02-568-9231
뉴욕비앤비,햄버거,3.7,71,https://place.map.kakao.com/2027098299,서울 강남구 테헤란로6길 30,,02-553-7792
곱창고 강남역점,"곱창,막창",2.2,303,https://place.map.kakao.com/27290706,서울 강남구 강남대로96길 11,,02-2141-0001
호랑이식당 강남본점,일본식라면,3.0,117,https://place.map.kakao.com/926603562,서울 강남구 봉은사로4길 20 1층,,02-508-6655
정통집 강남직영점,"육류,고기",2.0,220,https://place.map.kakao.com/2023940427,서울 강남구 강남대로96길 13,,02-552-5523
훌리오 강남역점,"멕시칸,브라질",3.3,94,https://place.map.kakao.com/11594502,서울 강남구 강남대로102길 22 1층,,02-568-5324
세광양대창 강남역중앙점,"곱창,막창",4.2,79,https://place.map.kakao.com/2121791662,서울 강남구 강남대로94길 14 1층,,02-555-5717
나즈드라비 본점,"호프,요리주점",4.0,70,https://place.map.kakao.com/27587532,서울 강남구 테헤란로1길 28-6 제이빌딩 지하 1층,,02-558-0053
스테이터 강남역점,"스테이크,립",3.5,262,https://place.map.kakao.com/290227790,서울 강남구 봉은사로4길 29 1층,,02-363-1316
맥도날드 강남2호점,패스트푸드,2.5,40,https://place.map.kakao.com/22318989,서울 강남구 테헤란로 107 메디타워 2층,,070-7017-6865
카페무라노,카페,4.0,31,https://place.map.kakao.com/27550461,서울 강남구 강남대로110길 21 1층,,02-555-8853
모범갈빗살 강남역본점,"육류,고기",4.5,57,https://place.map.kakao.com/2000332368,서울 서초구 서초대로73길 40 104호,,02-533-2588
희래식당,중화요리,2.4,171,https://place.map.kakao.com/313545073,"서울 강남구 테헤란로4길 6 센트럴애비뉴 지하1층 B126, 127호",,
코드케이 강남점,테마카페,3.2,54,https://place.map.kakao.com/1528582359,서울 강남구 봉은사로2길 31 지하1층,,02-501-8245
오리지널시카고 강남점,피자,2.2,68,https://place.map.kakao.com/26605174,"서울 강남구 강남대로98길 8 2,3층",,02-557-5055
하우마라탕,중식,2.9,122,https://place.map.kakao.com/2104936093,서울 강남구 강남대로94길 23 2층,,02-6082-7071
딘타이펑 강남점,중화요리,3.4,208,https://place.map.kakao.com/8279464,서울 서초구 서초대로73길 12 세계빌딩 2층,,02-569-2778
강남보물섬,회,3.0,46,https://place.map.kakao.com/21155020,서울 강남구 테헤란로20길 11-1,,02-566-3563
자매수산 본점,회,2.7,37,https://place.map.kakao.com/26921715,서울 서초구 서초대로77길 55 1층 107호,,02-536-9292
고양이부엌 강남점,떡볶이,2.8,146,https://place.map.kakao.com/18597577,서울 서초구 강남대로61길 7 지하1층,,02-536-4468
유타로 강남점,일본식라면,4.0,100,https://place.map.kakao.com/16793951,서울 서초구 서초대로74길 51 골드로즈 101호,,02-582-5999
강남교자 강남본점,국수,3.3,44,https://place.map.kakao.com/11891754,서울 서초구 강남대로69길 11 2층,,02-536-4133
미도인 강남,퓨전일식,4.2,430,https://place.map.kakao.com/1804968253,서울 강남구 강남대로102길 16 1층,,02-555-1995
이자카야열,일본식주점,3.6,85,https://place.map.kakao.com/41253646,서울 서초구 강남대로 345 2층,,02-3486-7710
중경마라탕 강남2호점,중식,4.3,98,https://place.map.kakao.com/503470628,서울 강남구 강남대로78길 27 2층,,02-538-5839
가배도 신논현점,다방,3.3,343,https://place.map.kakao.com/84268936,"서울 강남구 강남대로110길 13 2,3층",,02-554-4542
오무라안,"돈까스,우동",3.7,48,https://place.map.kakao.com/8015540,서울 강남구 논현로79길 66,,02-569-8610
고쿠텐 강남역점,일식집,4.0,98,https://place.map.kakao.com/146952979,서울 강남구 테헤란로4길 32,,070-4647-2022
대동집 강남역점,국수,3.7,51,https://place.map.kakao.com/1149253821,서울 강남구 봉은사로18길 88,,02-554-4574
데블다이스 보드게임카페 강남점,보드카페,3.5,31,https://place.map.kakao.com/897071174,서울 강남구 테헤란로1길 29 4층,,0507-1370-3912
폴인팬케이크 강남점,디저트카페,3.0,213,https://place.map.kakao.com/1399255341,서울 강남구 봉은사로6길 29 1층 101호,,02-444-8952
오늘와인한잔 강남역점,와인바,2.6,90,https://place.map.kakao.com/517093312,서울 강남구 강남대로96길 11-4 지하1층,,02-555-0535
까치화방 강남점,디저트카페,3.4,254,https://place.map.kakao.com/1329278211,서울 강남구 봉은사로4길 23 1층,,02-558-5533
진대감 강남역 삼성타운점,"육류,고기",4.1,57,https://place.map.kakao.com/1332451453,서울 서초구 서초대로78길 50 우영빌딩 2층,,02-587-0073
메이탄 강남점,중화요리,4.2,98,https://place.map.kakao.com/340761651,서울 서초구 서초대로73길 54 210~214호,,02-535-6686
요술포차 역삼점,"호프,요리주점",4.7,67,https://place.map.kakao.com/27296186,서울 강남구 테헤란로19길 5 지하1층,,02-564-9939
시골야채된장전문점,한식,3.5,97,https://place.map.kakao.com/8409103,서울 서초구 강남대로69길 11 삼미빌딩 1층,,02-3482-7626
카페더나인스퀘어,디저트카페,3.4,51,https://place.map.kakao.com/523268743,서울 서초구 서초대로77길 5 1~2층,,02-536-7799
던킨도너츠 라이브강남점,도넛,4.0,120,https://place.map.kakao.com/8263107,서울 서초구 강남대로 373 홍우빌딩 1층,,02-3475-1031
커피나무 강남역점,커피전문점,3.2,40,https://place.map.kakao.com/2037248309,서울 서초구 강남대로65길 1,,02-533-3323
평화다방 강남역점,카페,2.0,158,https://place.map.kakao.com/1297001441,서울 강남구 강남대로94길 10 K스퀘어 2층,,070-4801-1386
바스버거 역삼점,햄버거,3.8,105,https://place.map.kakao.com/218274780,서울 강남구 테헤란로26길 10 성보빌딩 지하 1층,,02-568-6654
까사생갈비,갈비,4.4,159,https://place.map.kakao.com/279490770,서울 강남구 봉은사로2길 15 1층,,02-561-5705
남도애찬,한식,4.6,38,https://place.map.kakao.com/85570955,서울 강남구 역삼로3길 8,,02-538-1588
꼬꼬아찌숯불치킨 강남역점,치킨,3.4,52,https://place.map.kakao.com/888590919,서울 강남구 테헤란로1길 28-1 2층,,02-554-9294
꼭그닭,술집,3.6,283,https://place.map.kakao.com/1757399379,서울 강남구 봉은사로4길 37 지하1층,,02-565-5335
이태리부대찌개 강남역점,"찌개,전골",3.6,65,https://place.map.kakao.com/1528880295,서울 강남구 테헤란로4길 40 신소애빌딩 2층,,02-569-0417
을지다락 강남,이탈리안,4.0,177,https://place.map.kakao.com/714157392,서울 강남구 강남대로96길 22 2층,,02-556-9199
