name,category,rating,review,link,add,hour,tel
미스터케밥 이태원점,양식,3.8,68,https://place.map.kakao.com/11520662,서울 용산구 이태원로 192,,070-7758-1997
벽돌해피푸드,중식,4.0,191,https://place.map.kakao.com/179303628,서울 용산구 이태원로 238,,02-797-8586
동아냉면,냉면,2.4,76,https://place.map.kakao.com/7839404,서울 용산구 우사단로 5,,02-796-2796
써머레인,디저트카페,3.5,26,https://place.map.kakao.com/1562438866,서울 용산구 이태원로55가길 49 1층,,02-792-8114
콩카페 이태원점,카페,4.3,182,https://place.map.kakao.com/1886309015,"서울 용산구 녹사평대로 168-8 1,2층",,
부다스벨리,태국음식,4.4,180,https://place.map.kakao.com/17011339,서울 용산구 녹사평대로40길 48,,
테이프,카페,3.6,113,https://place.map.kakao.com/1187934853,서울 용산구 이태원로14길 21 2층,,
사유,갤러리카페,3.0,425,https://place.map.kakao.com/256884650,서울 용산구 이태원로54길 5,,02-2289-9050
로즈앤크라운,"호프,요리주점",3.8,90,https://place.map.kakao.com/14934764,"서울 용산구 이태원로19길 6 2,3층",,010-7532-5484
프로스트,"호프,요리주점",2.8,34,https://place.map.kakao.com/18324577,서울 용산구 이태원로27가길 26 해밀톤호텔 별관 1층,,02-796-6854
바다식당,"찌개,전골",2.9,120,https://place.map.kakao.com/7881602,서울 용산구 이태원로 245 2층,,02-795-1317
꾸잉,베트남음식,4.4,84,https://place.map.kakao.com/581510611,서울 용산구 이태원로 189 1층,,02-796-1244
카사코로나 서울,술집,3.3,58,https://place.map.kakao.com/1974912405,서울 용산구 보광로60길 7 4층,,070-4105-2234
셰프테이너,이탈리안,3.6,40,https://place.map.kakao.com/1931537017,서울 용산구 이태원로27길 101,,02-794-9171
패션5 한남점,"제과,베이커리",3.0,188,https://place.map.kakao.com/10889757,서울 용산구 이태원로 272 1층,,02-2071-9515
라쿠치나,이탈리안,3.9,86,https://place.map.kakao.com/7849814,서울 용산구 회나무로44길 10,,02-794-6005
한남베르그,카페,4.2,222,https://place.map.kakao.com/1840672910,서울 용산구 이태원로54길 58-26 1층,,02-790-1750
쟈니덤플링 본관,중화요리,4.1,99,https://place.map.kakao.com/721715250,서울 용산구 보광로59길 33,,
공기,한식,3.7,38,https://place.map.kakao.com/617210652,"서울 용산구 이태원로45길 4 1,2층",,02-797-7753
치즈플로,양식,3.9,166,https://place.map.kakao.com/1771824067,서울 용산구 이태원로49길 19,화~금 12:00 ~ 23:00,02-794-7010
더베이커스테이블,"제과,베이커리",2.9,317,https://place.map.kakao.com/18376376,서울 용산구 녹사평대로 244-1 1층,영업시간 매일 08:00 ~ 21:00,070-7717-3501
케르반 레스토랑 이태원점,터키음식,2.7,62,https://place.map.kakao.com/17061718,서울 용산구 이태원로 192 2층,월~금 15:00 ~ 02:00,02-792-4767
빠레뜨한남,이탈리안,2.8,421,https://place.map.kakao.com/1251846939,서울 용산구 이태원로54길 16-7 1층,영업시간 매일 11:30 ~ 21:00 · 브레이크타임 매일 15:30 ~ 17:00,070-8873-5433
스페인클럽 이태원점,양식,3.1,65,https://place.map.kakao.com/15658631,서울 용산구 이태원로 216 1층,화~일 12:00 ~ 23:00 · 브레이크타임 화~금 15:30 ~ 17:00,02-795-1118
저스틴스테이크,"스테이크,립",3.9,509,https://place.map.kakao.com/26904863,서울 용산구 이태원로26길 18,매일 11:30 ~ 22:30 · 브레이크타임 월~금 15:30 ~ 16:30,02-790-8783
왕타이,태국음식,3.9,33,https://place.map.kakao.com/11658298,서울 용산구 이태원로 151 영화빌딩 3층,화~일 11:30 ~ 22:00 · 브레이크타임 화~일 15:00 ~ 17:00,02-749-2746
어글리소사이어티,양식,4.1,114,https://place.map.kakao.com/871484697,서울 용산구 보광로59길 40 6층 602호,매일 16:00 ~ 24:00,010-4937-0892
비스테까 이태원본점,이탈리안,3.4,123,https://place.map.kakao.com/26357129,서울 용산구 회나무로 49,매일 12:00 ~ 22:30 · 브레이크타임 매일 16:00 ~ 18:00,02-792-7775
텅앤그루브조인트,"육류,고기",3.8,134,https://place.map.kakao.com/27549051,서울 용산구 보광로60길 7 1층,매일 11:30 ~ 23:00,02-790-7036
브라이리퍼블릭 이태원점,"스테이크,립",4.3,53,https://place.map.kakao.com/14608358,서울 용산구 이태원로14길 19 2층,화~일 12:00 ~ 23:00,070-8879-1967
이태원 걸구네,"곱창,막창",4.4,30,https://place.map.kakao.com/12765646,서울 용산구 이태원로26길 6,매일 17:00 ~ 03:00,02-795-3992
트로이카,양식,4.2,58,https://place.map.kakao.com/14500573,서울 용산구 이태원로 164-1 5층,매일 12:00 ~ 23:00,02-797-7724
지노스뉴욕피자,피자,3.7,86,https://place.map.kakao.com/27510661,서울 용산구 녹사평대로40길 46 2층,매일 11:30 ~ 22:00 · 브레이크타임 월~금 15:00 ~ 17:00,02-792-2234
소와나,일식,2.5,235,https://place.map.kakao.com/1147452616,서울 용산구 이태원로54길 68,"월,화,수,금,토,일 11:30 ~ 22:00",
무진장,카페,4.3,128,https://place.map.kakao.com/954423286,서울 용산구 녹사평대로 168-18,매일 12:00 ~ 22:00,
파이프,양식,3.7,150,https://place.map.kakao.com/24944823,서울 용산구 이태원로26길 19 지하1층,월~금 18:00 ~ 23:00,
코레아노스,"멕시칸,브라질",3.2,120,https://place.map.kakao.com/1796473441,서울 용산구 녹사평대로40길 46,매일 12:00 ~ 23:00,02-795-4427
멘야산다이메 이태원점,일본식라면,3.1,82,https://place.map.kakao.com/22484529,서울 용산구 이태원로 208 2층,매일 11:00 ~ 24:00,02-790-4129
샐러드셀러,채식뷔페,4.4,135,https://place.map.kakao.com/26940054,서울 용산구 대사관로5길 28 1층,영업시간 화~토 11:00 ~ 21:00 · 브레이크타임 화~금 15:00 ~ 16:30,02-794-0282
세미계,닭요리,3.2,140,https://place.map.kakao.com/27029036,서울 용산구 대사관로 34 1층,매일 17:30 ~ 23:00,02-792-2155
아그라 이태원점,인도음식,3.4,39,https://place.map.kakao.com/11401521,서울 용산구 이태원로 153 덕흥빌딩 지하1층,,070-8230-4320
로코스비비큐,양식,3.9,68,https://place.map.kakao.com/618020526,서울 용산구 회나무로 83,매일 11:30 ~ 23:30,02-794-3234
술탄터키케밥하우스,터키음식,3.5,80,https://place.map.kakao.com/11123498,서울 용산구 보광로 126,매일 00:00 ~ 24:00,02-749-3890
헬카페,카페,3.4,70,https://place.map.kakao.com/25548485,서울 용산구 보광로 76,월~금 08:00 ~ 22:00,
빠르크 한남점,한식,3.9,79,https://place.map.kakao.com/21539210,서울 용산구 이태원로55가길 26-5 2층,월~금 11:30 ~ 22:00 · 브레이크타임1 월~금 15:30 ~ 17:30,02-792-2022
케이투원투,커피전문점,2.8,9,https://place.map.kakao.com/1768894016,서울 용산구 녹사평대로26길 36,매일 10:00 ~ 23:00,02-749-2954
올드페리도넛,도넛,3.7,765,https://place.map.kakao.com/802213706,서울 용산구 한남대로27길 66 2층,"월,수,목,금,토,일 11:00 ~ 22:00",02-6015-2022
서울루덴스,카페,1.8,55,https://place.map.kakao.com/19615417,서울 용산구 회나무로 69 지하1층,월~금 12:00 ~ 02:00,02-795-4151
모수서울,양식,4.6,13,https://place.map.kakao.com/159566752,서울 용산구 이태원로55가길 45,화~토 12:00 ~ 23:00 · 브레이크타임 화~토 15:00 ~ 18:00,02-793-5995
무진장,카페,4.3,128,https://place.map.kakao.com/954423286,서울 용산구 녹사평대로 168-18,매일 12:00 ~ 22:00,
파이프,양식,3.7,150,https://place.map.kakao.com/24944823,서울 용산구 이태원로26길 19 지하1층,월~금 18:00 ~ 23:00,
코레아노스,"멕시칸,브라질",3.2,120,https://place.map.kakao.com/1796473441,서울 용산구 녹사평대로40길 46,매일 12:00 ~ 23:00,02-795-4427
멘야산다이메 이태원점,일본식라면,3.1,82,https://place.map.kakao.com/22484529,서울 용산구 이태원로 208 2층,매일 11:00 ~ 24:00,02-790-4129
샐러드셀러,채식뷔페,4.4,135,https://place.map.kakao.com/26940054,서울 용산구 대사관로5길 28 1층,영업시간 화~토 11:00 ~ 21:00 · 브레이크타임 화~금 15:00 ~ 16:30,02-794-0282
세미계,닭요리,3.2,140,https://place.map.kakao.com/27029036,서울 용산구 대사관로 34 1층,매일 17:30 ~ 23:00,02-792-2155
아그라 이태원점,인도음식,3.4,39,https://place.map.kakao.com/11401521,서울 용산구 이태원로 153 덕흥빌딩 지하1층,,070-8230-4320
로코스비비큐,양식,3.9,68,https://place.map.kakao.com/618020526,서울 용산구 회나무로 83,매일 11:30 ~ 23:30,02-794-3234
술탄터키케밥하우스,터키음식,3.5,80,https://place.map.kakao.com/11123498,서울 용산구 보광로 126,매일 00:00 ~ 24:00,02-749-3890
헬카페,카페,3.4,70,https://place.map.kakao.com/25548485,서울 용산구 보광로 76,월~금 08:00 ~ 22:00,
빠르크 한남점,한식,3.9,79,https://place.map.kakao.com/21539210,서울 용산구 이태원로55가길 26-5 2층,월~금 11:30 ~ 22:00 · 브레이크타임1 월~금 15:30 ~ 17:30,02-792-2022
케이투원투,커피전문점,2.8,9,https://place.map.kakao.com/1768894016,서울 용산구 녹사평대로26길 36,매일 10:00 ~ 23:00,02-749-2954
올드페리도넛,도넛,3.7,765,https://place.map.kakao.com/802213706,서울 용산구 한남대로27길 66 2층,"월,수,목,금,토,일 11:00 ~ 22:00",02-6015-2022
서울루덴스,카페,1.8,55,https://place.map.kakao.com/19615417,서울 용산구 회나무로 69 지하1층,월~금 12:00 ~ 02:00,02-795-4151
모수서울,양식,4.6,13,https://place.map.kakao.com/159566752,서울 용산구 이태원로55가길 45,화~토 12:00 ~ 23:00 · 브레이크타임 화~토 15:00 ~ 18:00,02-793-5995
몽크스부처,아시아음식,3.7,72,https://place.map.kakao.com/1701160594,"서울 용산구 이태원로 228-1 3,4층",,02-790-1108
한도니 이태원본점,"육류,고기",4.3,14,https://place.map.kakao.com/26500256,서울 용산구 우사단로 31,,02-794-0092
TRVR,카페,3.7,55,https://place.map.kakao.com/359054379,서울 용산구 회나무로44가길 45,,02-6927-7728
잭스바,"호프,요리주점",3.8,40,https://place.map.kakao.com/534539976,서울 용산구 이태원로27가길 52 1층,,010-9018-6566
일호식 사운즈한남점,한식,3.0,54,https://place.map.kakao.com/24264865,서울 용산구 대사관로 35 지하1층,,02-794-2648
더버뮤다,양식,3.5,106,https://place.map.kakao.com/24879049,서울 용산구 녹사평대로 168-6,,02-749-9447
스타벅스 이태원역점,커피전문점,3.7,16,https://place.map.kakao.com/105554166,서울 용산구 이태원로 188,,1522-3232
타코아미고,"멕시칸,브라질",4.3,25,https://place.map.kakao.com/8111953,서울 용산구 보광로 123,,02-749-5253
트레비아,피자,4.5,31,https://place.map.kakao.com/14707633,서울 용산구 이태원로15길 1 1층,,02-794-6003
파치드 서울,카페,4.2,64,https://place.map.kakao.com/1501924814,서울 용산구 녹사평대로40다길 3-3 지하1층,,
돼지래스토랑 둘째,삼겹살,3.9,139,https://place.map.kakao.com/894497326,서울 용산구 보광로59길 14-1,,070-8118-7370
곱창도선생,"곱창,막창",3.5,159,https://place.map.kakao.com/1097131623,서울 용산구 이태원로 169,,070-7789-0717
교양식사,"육류,고기",4.2,66,https://place.map.kakao.com/1014727703,서울 용산구 이태원로 238,,02-795-4040
케르반베이커리,"제과,베이커리",3.8,26,https://place.map.kakao.com/24375610,서울 용산구 이태원로 208,,02-790-5585
알밤,이탈리안,4.4,77,https://place.map.kakao.com/19715641,서울 용산구 이태원로54길 47,,
몽크스부처,아시아음식,3.7,72,https://place.map.kakao.com/1701160594,"서울 용산구 이태원로 228-1 3,4층",월~금 18:00 ~ 22:30,02-790-1108
한도니 이태원본점,"육류,고기",4.3,14,https://place.map.kakao.com/26500256,서울 용산구 우사단로 31,매일 00:00 ~ 24:00,02-794-0092
TRVR,카페,3.7,55,https://place.map.kakao.com/359054379,서울 용산구 회나무로44가길 45,영업시간 월~금 09:00 ~ 20:30,02-6927-7728
잭스바,"호프,요리주점",3.8,40,https://place.map.kakao.com/534539976,서울 용산구 이태원로27가길 52 1층,,010-9018-6566
일호식 사운즈한남점,한식,3.0,54,https://place.map.kakao.com/24264865,서울 용산구 대사관로 35 지하1층,매일 11:00 ~ 22:00 · 브레이크타임 매일 16:00 ~ 18:00,02-794-2648
더버뮤다,양식,3.5,106,https://place.map.kakao.com/24879049,서울 용산구 녹사평대로 168-6,화~일 11:30 ~ 03:00,02-749-9447
스타벅스 이태원역점,커피전문점,3.7,16,https://place.map.kakao.com/105554166,서울 용산구 이태원로 188,영업시간 월~금 08:00 ~ 21:00,1522-3232
타코아미고,"멕시칸,브라질",4.3,25,https://place.map.kakao.com/8111953,서울 용산구 보광로 123,매일 12:00 ~ 22:00,02-749-5253
트레비아,피자,4.5,31,https://place.map.kakao.com/14707633,서울 용산구 이태원로15길 1 1층,매일 11:30 ~ 23:00,02-794-6003
파치드 서울,카페,4.2,64,https://place.map.kakao.com/1501924814,서울 용산구 녹사평대로40다길 3-3 지하1층,영업시간 매일 11:00 ~ 21:00,
돼지래스토랑 둘째,삼겹살,3.9,139,https://place.map.kakao.com/894497326,서울 용산구 보광로59길 14-1,매일 17:00 ~ 00:00,070-8118-7370
곱창도선생,"곱창,막창",3.5,159,https://place.map.kakao.com/1097131623,서울 용산구 이태원로 169,매일 17:00 ~ 05:00,070-7789-0717
교양식사,"육류,고기",4.2,66,https://place.map.kakao.com/1014727703,서울 용산구 이태원로 238,월~금 17:00 ~ 24:00,02-795-4040
케르반베이커리,"제과,베이커리",3.8,26,https://place.map.kakao.com/24375610,서울 용산구 이태원로 208,월~금 09:00 ~ 24:00,02-790-5585
알밤,이탈리안,4.4,77,https://place.map.kakao.com/19715641,서울 용산구 이태원로54길 47,영업시간 화~토 12:00 ~ 20:30 · 브레이크타임 화~금 14:30 ~ 18:00,
이태원소주집,"호프,요리주점",4.8,55,https://place.map.kakao.com/27594361,서울 용산구 녹사평대로40길 46 코레아노스 2층,,
문화주점,"호프,요리주점",3.2,39,https://place.map.kakao.com/27437895,서울 용산구 보광로 125,,02-3785-1015
오월의종 단풍나무점,"제과,베이커리",4.3,16,https://place.map.kakao.com/18347958,서울 용산구 이태원로49길 24,,02-749-9481
Apt서울,카페,4.2,15,https://place.map.kakao.com/27549045,서울 용산구 보광로51길 4,,070-7789-9710
고메이494 한남점,푸드코트,3.8,177,https://place.map.kakao.com/750736065,서울 용산구 한남대로 91,,02-6905-4940
어메이징타이,태국음식,4.1,41,https://place.map.kakao.com/19856523,서울 용산구 이태원로 238-1 3층,,02-796-7377
그레트힐란,카페,2.4,34,https://place.map.kakao.com/24976020,서울 용산구 회나무로 60-1,,02-797-9541
한남동한방통닭,치킨,4.0,297,https://place.map.kakao.com/16330571,서울 용산구 대사관로34길 38,,02-797-8677
1842,양식,4.5,112,https://place.map.kakao.com/795760330,서울 용산구 이태원로 244 L1층,,02-792-1842
팬케이크샵,카페,4.0,53,https://place.map.kakao.com/1744219383,서울 용산구 녹사평대로40다길 2,,
앙카라피크닉,터키음식,4.1,31,https://place.map.kakao.com/17001472,서울 용산구 이태원로 182,,
잠수교집 2호점,삼겹살,3.6,194,https://place.map.kakao.com/715349795,서울 용산구 신흥로 37,,02-792-0434
소설옥 이태원점,"육류,고기",3.3,14,https://place.map.kakao.com/702529465,서울 용산구 녹사평대로40길 31 1층,,02-797-0583
휴135,"육류,고기",3.6,64,https://place.map.kakao.com/340263215,서울 용산구 이태원로55나길 6 1층,,070-4155-0135
아르모니움,이탈리안,3.3,66,https://place.map.kakao.com/20101861,서울 용산구 대사관로 33,,02-792-3972
섹터118,양식,4.4,71,https://place.map.kakao.com/1329163449,서울 용산구 보광로 118 1층,,02-3785-3118
맥도날드 이태원점,패스트푸드,2.7,6,https://place.map.kakao.com/16988033,서울 용산구 이태원로 142-1,,070-7017-0305
화로 이태원점,"육류,고기",4.0,104,https://place.map.kakao.com/2068210481,서울 용산구 이태원로27가길 51 지층,,02-794-3335
이태원양꼬치,양꼬치,4.0,30,https://place.map.kakao.com/1283389548,서울 용산구 이태원로20길 22,,02-790-9919
야고만두 이태원점,분식,2.6,24,https://place.map.kakao.com/21326024,서울 용산구 우사단로 42 1층,,02-749-1110
티라벤토,커피전문점,3.1,65,https://place.map.kakao.com/243851901,서울 용산구 녹사평대로26길 77-6,,070-8866-8194
코파카바나그릴,"멕시칸,브라질",3.8,30,https://place.map.kakao.com/17357597,서울 용산구 이태원로 142-1 쌍정빌딩 4층,,02-796-1660
길버트버거앤프라이즈 이태원점,햄버거,4.1,22,https://place.map.kakao.com/27469888,서울 용산구 녹사평대로40길 55-2 2층,,02-792-7676
아이라이크마운틴,카페,3.9,53,https://place.map.kakao.com/1249165296,서울 용산구 대사관로6가길 9,,02-6405-1025
구스테이크733,"스테이크,립",3.0,25,https://place.map.kakao.com/17341478,서울 용산구 이태원로27길 101,,02-794-7339
정민,중식,4.1,54,https://place.map.kakao.com/27362142,서울 용산구 이태원로54길 58-18,,02-790-6355
이진칸,일본식주점,4.4,57,https://place.map.kakao.com/1341481623,서울 용산구 보광로 124 3층,,02-794-2805
알페도,"제과,베이커리",4.1,49,https://place.map.kakao.com/582841952,"서울 용산구 이태원로 174 1층 4, 5호",,02-794-1134
우사단고기,"육류,고기",3.5,37,https://place.map.kakao.com/27400219,서울 용산구 우사단로10길 58-1,,010-6564-6382
따봉브라질,"멕시칸,브라질",4.0,30,https://place.map.kakao.com/13643142,서울 용산구 이태원로 161 2층,,02-797-3363
삼곱식당 이태원점,"육류,고기",5.0,53,https://place.map.kakao.com/1797336550,서울 용산구 보광로59길 17,,02-794-8411
아이도넛케어,도넛,4.0,52,https://place.map.kakao.com/1379467659,서울 용산구 이태원로20가길 4,,070-8882-3947
24시뼈다귀감자탕,감자탕,4.0,157,https://place.map.kakao.com/8397790,서울 용산구 대사관로 73 1층,,02-790-8309
백억포차 이태원점,실내포장마차,3.3,35,https://place.map.kakao.com/616898258,서울 용산구 보광로59길 32,,02-797-9912
모모의기묘한모험,일본식주점,3.8,45,https://place.map.kakao.com/1644755845,서울 용산구 이태원로27가길 51 1층,,
그릴도하 한남점,양식,4.4,55,https://place.map.kakao.com/642900776,서울 용산구 이태원로 268 2층,,010-2328-9154
더구룸,양식,2.9,123,https://place.map.kakao.com/933156256,서울 용산구 이태원로 208 4층,,
페트라,양식,4.0,19,https://place.map.kakao.com/20950913,서울 용산구 녹사평대로40길 33 2층,,02-790-4433
33아파트먼트,카페,3.9,41,https://place.map.kakao.com/101568646,서울 용산구 한남대로27길 33 1층,,02-794-0033
캘리포니아키친 앤 크래프트펍,양식,4.5,30,https://place.map.kakao.com/766659254,서울 용산구 회나무로26길 3 라인빌딩 2층 201호,,02-790-6074
남산와이너리,와인바,4.2,43,https://place.map.kakao.com/27481670,서울 용산구 회나무로10길 5,,02-792-5849
꿈앤펀,양식,4.4,68,https://place.map.kakao.com/15643356,"서울 용산구 보광로60길 14-18 1,2층",,
강가네맷돌빈대떡,"호프,요리주점",3.5,147,https://place.map.kakao.com/13566698,서울 용산구 대사관로24길 27,,02-792-1967
더플라잉팬 블루,양식,2.7,22,https://place.map.kakao.com/7838033,서울 용산구 이태원로27가길 13,,02-793-5285
더테이블키친,양식,4.0,149,https://place.map.kakao.com/1718230091,서울 용산구 이태원로54길 58-7,,02-6011-1117
오라라,카페,3.9,106,https://place.map.kakao.com/146026999,서울 용산구 이태원로54길 32,,
브론즈라운지X레이지캣,"호프,요리주점",3.6,69,https://place.map.kakao.com/426456239,"서울 용산구 이태원로 179 해밀턴쇼핑센터 2층 22,23호",,02-792-8211
모토사주타로,사주카페,4.4,109,https://place.map.kakao.com/512863693,서울 용산구 이태원로27가길 49 1층,,010-4474-3678
트로이,터키음식,4.5,18,https://place.map.kakao.com/1552783005,서울 용산구 보광로 125 2층,,02-792-2599
썰스데이파티,"호프,요리주점",2.6,10,https://place.map.kakao.com/25130850,서울 용산구 이태원로27길 6,,02-790-4222
투썸플레이스 이태원역점,커피전문점,3.1,12,https://place.map.kakao.com/1195593657,서울 용산구 이태원로 180 3층,,02-792-2377
코뮨,카페,3.8,111,https://place.map.kakao.com/1390066469,서울 용산구 이태원로49길 14-2 1층,,
글램라운지,칵테일바,3.4,21,https://place.map.kakao.com/20373260,서울 용산구 이태원로27가길 26 해밀톤호텔 별관 2층,,02-796-6853
스타벅스 한강진역R점,커피전문점,4.2,31,https://place.map.kakao.com/267148550,서울 용산구 이태원로 252,,1522-3232
루트에브리데이 한남점,양식,3.9,113,https://place.map.kakao.com/82608069,서울 용산구 이태원로55가길 26-4 2층,,02-797-9505
베라피자나폴리 한남점,피자,2.7,54,https://place.map.kakao.com/19410093,서울 용산구 이태원로 272 SPC빌딩 3층,,02-796-7223
끗집,회,3.0,86,https://place.map.kakao.com/314074396,서울 용산구 이태원로19길 12 1층,,
꿀밤,"호프,요리주점",4.0,7,https://place.map.kakao.com/126985344,서울 용산구 이태원로27가길 45 1층,,010-3291-1276
마오 이태원점,중화요리,3.1,26,https://place.map.kakao.com/25047243,서울 용산구 회나무로 57,,02-793-8845
오토,분식,3.7,42,https://place.map.kakao.com/1076940831,서울 용산구 우사단로10다길 1 1층,,02-794-0110
단풍나무집,"육류,고기",3.1,12,https://place.map.kakao.com/11646433,서울 용산구 이태원로27가길 26,,02-790-7977
월간식당,"호프,요리주점",3.2,67,https://place.map.kakao.com/514952725,서울 용산구 이태원로54길 58-12 1층,,02-6261-8293
기다스시,"초밥,롤",3.1,32,https://place.map.kakao.com/24211286,서울 용산구 이태원로 230,,02-749-3558
미도리야,일본식주점,2.6,57,https://place.map.kakao.com/24985617,서울 용산구 이태원로26길 19,,
이태원교집합,와인바,4.5,41,https://place.map.kakao.com/761695641,서울 용산구 보광로55길 19 1층,,070-7760-0911
잠수교집 본점,"육류,고기",2.0,137,https://place.map.kakao.com/938457981,서울 용산구 장문로 81 1층,,
이태원계단집,"호프,요리주점",4.2,66,https://place.map.kakao.com/931765532,서울 용산구 이태원로26길 16 1층,,
피자레볼루션 이태원점,피자,3.3,107,https://place.map.kakao.com/27347360,서울 용산구 우사단로 47,,02-797-8290
제이엘디저트바,디저트카페,4.1,56,https://place.map.kakao.com/1021254842,서울 용산구 이태원로55가길 38 2층,,02-543-6140
JR PUB,"호프,요리주점",3.0,18,https://place.map.kakao.com/16849964,서울 용산구 보광로 127,,02-793-3567
MTL 한남점,카페,3.3,151,https://place.map.kakao.com/825560124,서울 용산구 이태원로49길 24,,070-4113-3113
마렘마,양식,3.5,99,https://place.map.kakao.com/27344571,서울 용산구 이태원로49길 8,,02-790-5633
호머피자,피자,3.7,10,https://place.map.kakao.com/27359491,서울 용산구 이태원로42길 19 2층,,02-793-3825
살선생 한남점,오뎅바,4.6,31,https://place.map.kakao.com/1518136257,서울 용산구 우사단로10길 51,,
선데이아보,카페,4.2,63,https://place.map.kakao.com/1678198142,서울 용산구 회나무로13길 52-43 1층,,
마틸다,양식,4.2,77,https://place.map.kakao.com/27301520,서울 용산구 회나무로13가길 40 1층,,02-790-5714
부기우기,술집,4.0,37,https://place.map.kakao.com/615124608,서울 용산구 회나무로 21 2층,,010-2396-3050
232,칵테일바,4.2,29,https://place.map.kakao.com/1710994348,서울 용산구 이태원로 232 지하1층,,02-749-0232
바바라스키친,"호프,요리주점",3.6,81,https://place.map.kakao.com/21329787,서울 용산구 대사관로5길 17,,070-8834-0908
레호이,동남아음식,3.8,26,https://place.map.kakao.com/26425687,서울 용산구 소월로38가길 5,,070-4242-0426
커피스미스 이태원점,커피전문점,1.7,5,https://place.map.kakao.com/21943523,서울 용산구 이태원로 153 2층,,02-797-6740
루나띵스,카페,4.6,61,https://place.map.kakao.com/1978536173,서울 용산구 녹사평대로46길 38,,
개화,"호프,요리주점",5.0,74,https://place.map.kakao.com/1344289414,서울 용산구 이태원로27가길 50 3층,,
이원일식탁,한식,4.3,40,https://place.map.kakao.com/81785582,서울 용산구 이태원로54길 58-5,,010-7411-8211
스노잉카페 경리단길점,카페,3.6,56,https://place.map.kakao.com/1797857247,서울 용산구 녹사평대로46길 29,,
시화담파인다이닝,한정식,4.1,33,https://place.map.kakao.com/2145955266,서울 용산구 이태원로 254 3층,,02-798-3311
더팬트리,이탈리안,4.8,42,https://place.map.kakao.com/512222450,서울 용산구 이태원로26길 16 2층,,0507-1312-2638
스타벅스 동빙고점,커피전문점,3.9,16,https://place.map.kakao.com/7977694,서울 용산구 장문로 12,,1522-3232
